1897,5,13,5,387
1897,5,13,6,753
1897,5,13,7,1088
1897,5,13,8,1607
1897,5,13,9,1942
1897,5,13,10,2125
1897,5,13,11,2033
1897,5,13,12,1698
1897,5,13,13,1088
1897,5,13,14,662
1897,5,13,15,265
1897,5,13,16,52
1897,5,13,17,144
1897,5,13,18,448
1897,5,13,19,967
1897,5,13,20,1546
1897,5,13,21,1972
1897,5,13,22,2247
1897,5,13,23,2338
1897,5,14,0,2155
1897,5,14,1,1759
1897,5,14,2,1271
1897,5,14,3,753
1897,5,14,4,357
1897,5,14,5,174
1897,5,14,6,235
1897,5,14,7,662
1897,5,14,8,1149
1897,5,14,9,1607
1897,5,14,10,2003
1897,5,14,11,2216
1897,5,14,12,2094
1897,5,14,13,1668
1897,5,14,14,1149
1897,5,14,15,662
1897,5,14,16,235
1897,5,14,17,22
1897,5,14,18,83
1897,5,14,19,509
1897,5,14,20,1088
1897,5,14,21,1668
1897,5,14,22,2155
1897,5,14,23,2430
1897,5,15,0,2521
1897,5,15,1,2277
1897,5,15,2,1850
1897,5,15,3,1332
1897,5,15,4,784
1897,5,15,5,313
1897,5,15,6,113
1897,5,15,7,235
1897,5,15,8,631
1897,5,15,9,1149
1897,5,15,10,1637
1897,5,15,11,2094
1897,5,15,12,2277
1897,5,15,13,2186
1897,5,15,14,1759
1897,5,15,15,1241
1897,5,15,16,723
1897,5,15,17,265
1897,5,15,18,83
1897,5,15,19,174
1897,5,15,20,662
1897,5,15,21,1302
1897,5,15,22,1911
1897,5,15,23,2369
1897,5,16,0,2612
1897,5,16,1,2673
1897,5,16,2,2460
1897,5,16,3,2003
1897,5,16,4,1485
1897,5,16,5,875
1897,5,16,6,418
1897,5,16,7,174
1897,5,16,8,357
1897,5,16,9,845
1897,5,16,10,1393
1897,5,16,11,1881
1897,5,16,12,2277
1897,5,16,13,2399
1897,5,16,14,2277
1897,5,16,15,1911
1897,5,16,16,1393
1897,5,16,17,875
1897,5,16,18,479
1897,5,16,19,265
1897,5,16,20,448
1897,5,16,21,967
1897,5,16,22,1576
1897,5,16,23,2216
1897,5,17,0,2643
1897,5,17,1,2948
1897,5,17,2,2948
1897,5,17,3,2734
1897,5,17,4,2308
1897,5,17,5,1789
1897,5,17,6,1241
1897,5,17,7,784
1897,5,17,8,540
1897,5,17,9,662
1897,5,17,10,1088
1897,5,17,11,1637
1897,5,17,12,2155
1897,5,17,13,2491
1897,5,17,14,2643
1897,5,17,15,2521
1897,5,17,16,2155
1897,5,17,17,1698
1897,5,17,18,1180
1897,5,17,19,753
1897,5,17,20,509
1897,5,17,21,631
1897,5,17,22,1058
1897,5,17,23,1607
1897,5,18,0,2216
1897,5,18,1,2643
1897,5,18,2,2917
1897,5,18,3,3039
1897,5,18,4,2795
1897,5,18,5,2369
1897,5,18,6,1850
1897,5,18,7,1332
1897,5,18,8,906
1897,5,18,9,601
1897,5,18,10,692
1897,5,18,11,1088
1897,5,18,12,1576
1897,5,18,13,2064
1897,5,18,14,2399
1897,5,18,15,2551
1897,5,18,16,2399
1897,5,18,17,2003
1897,5,18,18,1546
1897,5,18,19,1027
1897,5,18,20,631
1897,5,18,21,448
1897,5,18,22,631
1897,5,18,23,1058
1897,5,19,0,1637
1897,5,19,1,2216
1897,5,19,2,2612
1897,5,19,3,2856
1897,5,19,4,2917
1897,5,19,5,2582
1897,5,19,6,2155
1897,5,19,7,1637
1897,5,19,8,1149
1897,5,19,9,753
1897,5,19,10,570
1897,5,19,11,723
1897,5,19,12,1119
1897,5,19,13,1576
1897,5,19,14,2064
1897,5,19,15,2369
1897,5,19,16,2460
1897,5,19,17,2308
1897,5,19,18,1911
1897,5,19,19,1454
1897,5,19,20,967
1897,5,19,21,631
1897,5,19,22,509
1897,5,19,23,723
1897,5,20,0,1149
1897,5,20,1,1668
1897,5,20,2,2186
1897,5,20,3,2551
1897,5,20,4,2765
1897,5,20,5,2765
1897,5,20,6,2460
1897,5,20,7,2003
1897,5,20,8,1515
1897,5,20,9,1058
1897,5,20,10,723
1897,5,20,11,570
1897,5,20,12,753
1897,5,20,13,1119
1897,5,20,14,1576
1897,5,20,15,2003
1897,5,20,16,2308
1897,5,20,17,2369
1897,5,20,18,2186
1897,5,20,19,1789
1897,5,20,20,1332
1897,5,20,21,936
1897,5,20,22,631
1897,5,20,23,509
1897,5,21,0,753
1897,5,21,1,1149
1897,5,21,2,1668
1897,5,21,3,2155
1897,5,21,4,2460
1897,5,21,5,2612
1897,5,21,6,2582
1897,5,21,7,2247
1897,5,21,8,1820
1897,5,21,9,1302
1897,5,21,10,906
1897,5,21,11,601
1897,5,21,12,570
1897,5,21,13,784
1897,5,21,14,1149
1897,5,21,15,1607
1897,5,21,16,2003
1897,5,21,17,2247
1897,5,21,18,2308
1897,5,21,19,2064
1897,5,21,20,1729
1897,5,21,21,1302
1897,5,21,22,906
1897,5,21,23,631
1897,5,22,0,601
1897,5,22,1,814
1897,5,22,2,1180
1897,5,22,3,1607
1897,5,22,4,2033
1897,5,22,5,2308
1897,5,22,6,2430
1897,5,22,7,2369
1897,5,22,8,2003
1897,5,22,9,1576
1897,5,22,10,1119
1897,5,22,11,753
1897,5,22,12,479
1897,5,22,13,509
1897,5,22,14,784
1897,5,22,15,1180
1897,5,22,16,1668
1897,5,22,17,2094
1897,5,22,18,2338
1897,5,22,19,2369
1897,5,22,20,2155
1897,5,22,21,1820
1897,5,22,22,1393
1897,5,22,23,1088
1897,5,23,0,875
1897,5,23,1,845
1897,5,23,2,1058
1897,5,23,3,1424
1897,5,23,4,1820
1897,5,23,5,2155
1897,5,23,6,2369
1897,5,23,7,2460
1897,5,23,8,2338
1897,5,23,9,2033
1897,5,23,10,1607
1897,5,23,11,1210
1897,5,23,12,875
1897,5,23,13,662
1897,5,23,14,662
1897,5,23,15,967
1897,5,23,16,1302
1897,5,23,17,1729
1897,5,23,18,2064
1897,5,23,19,2277
1897,5,23,20,2308
1897,5,23,21,2094
1897,5,23,22,1729
1897,5,23,23,1332
1897,5,24,0,967
1897,5,24,1,753
1897,5,24,2,723
1897,5,24,3,936
1897,5,24,4,1210
1897,5,24,5,1637
1897,5,24,6,1972
1897,5,24,7,2216
1897,5,24,8,2277
1897,5,24,9,2125
1897,5,24,10,1789
1897,5,24,11,1393
1897,5,24,12,1027
1897,5,24,13,692
1897,5,24,14,570
1897,5,24,15,662
1897,5,24,16,967
1897,5,24,17,1332
1897,5,24,18,1729
1897,5,24,19,2094
1897,5,24,20,2277
1897,5,24,21,2247
1897,5,24,22,2064
1897,5,24,23,1698
1897,5,25,0,1302
1897,5,25,1,997
1897,5,25,2,753
1897,5,25,3,692
1897,5,25,4,845
1897,5,25,5,1149
1897,5,25,6,1485
1897,5,25,7,1820
1897,5,25,8,2033
1897,5,25,9,2094
1897,5,25,10,1911
1897,5,25,11,1576
1897,5,25,12,1210
1897,5,25,13,845
1897,5,25,14,570
1897,5,25,15,448
1897,5,25,16,601
1897,5,25,17,906
1897,5,25,18,1332
1897,5,25,19,1759
1897,5,25,20,2094
1897,5,25,21,2247
1897,5,25,22,2247
1897,5,25,23,1972
1897,5,26,0,1607
1897,5,26,1,1210
1897,5,26,2,906
1897,5,26,3,692
1897,5,26,4,692
1897,5,26,5,875
1897,5,26,6,1210
1897,5,26,7,1576
1897,5,26,8,1911
1897,5,26,9,2155
1897,5,26,10,2247
1897,5,26,11,2094
1897,5,26,12,1789
1897,5,26,13,1424
1897,5,26,14,1088
1897,5,26,15,845
1897,5,26,16,723
1897,5,26,17,906
1897,5,26,18,1210
1897,5,26,19,1607
1897,5,26,20,1972
1897,5,26,21,2247
1897,5,26,22,2369
1897,5,26,23,2308
1897,5,27,0,2033
1897,5,27,1,1668
1897,5,27,2,1271
1897,5,27,3,967
1897,5,27,4,784
1897,5,27,5,784
1897,5,27,6,967
1897,5,27,7,1271
1897,5,27,8,1607
1897,5,27,9,1881
1897,5,27,10,2064
1897,5,27,11,2064
1897,5,27,12,1820
1897,5,27,13,1454
1897,5,27,14,1119
1897,5,27,15,784
1897,5,27,16,601
1897,5,27,17,601
1897,5,27,18,814
1897,5,27,19,1180
1897,5,27,20,1607
1897,5,27,21,2003
1897,5,27,22,2247
1897,5,27,23,2338
1897,5,28,0,2216
1897,5,28,1,1881
1897,5,28,2,1454
1897,5,28,3,1058
1897,5,28,4,753
1897,5,28,5,601
1897,5,28,6,662
1897,5,28,7,906
1897,5,28,8,1271
1897,5,28,9,1546
1897,5,28,10,1789
1897,5,28,11,1911
1897,5,28,12,1850
1897,5,28,13,1576
1897,5,28,14,1210
1897,5,28,15,814
1897,5,28,16,509
1897,5,28,17,387
1897,5,28,18,479
1897,5,28,19,753
1897,5,28,20,1180
1897,5,28,21,1607
1897,5,28,22,1972
1897,5,28,23,2186
1897,5,29,0,2247
1897,5,29,1,2033
1897,5,29,2,1637
1897,5,29,3,1210
1897,5,29,4,814
1897,5,29,5,540
1897,5,29,6,448
1897,5,29,7,570
1897,5,29,8,784
1897,5,29,9,1119
1897,5,29,10,1485
1897,5,29,11,1729
1897,5,29,12,1850
1897,5,29,13,1729
1897,5,29,14,1393
1897,5,29,15,1058
1897,5,29,16,662
1897,5,29,17,448
1897,5,29,18,387
1897,5,29,19,479
1897,5,29,20,845
1897,5,29,21,1302
1897,5,29,22,1729
1897,5,29,23,2064
1897,5,30,0,2247
1897,5,30,1,2094
1897,5,30,2,1759
1897,5,30,3,1363
1897,5,30,4,967
1897,5,30,5,631
1897,5,30,6,448
1897,5,30,7,509
1897,5,30,8,723
1897,5,30,9,1058
1897,5,30,10,1424
1897,5,30,11,1637
1897,5,30,12,1820
1897,5,30,13,1850
1897,5,30,14,1668
1897,5,30,15,1332
1897,5,30,16,936
1897,5,30,17,601
1897,5,30,18,418
1897,5,30,19,387
1897,5,30,20,1241
1897,5,30,21,1515
1897,5,30,22,1942
1897,5,30,23,2247
1897,5,31,0,2338
1897,5,31,1,2216
1897,5,31,2,2186
1897,5,31,3,1881
1897,5,31,4,1485
1897,5,31,5,1088
1897,5,31,6,753
1897,5,31,7,570
1897,5,31,8,601
1897,5,31,9,845
1897,5,31,10,1210
1897,5,31,11,1576
1897,5,31,12,1850
1897,5,31,13,2003
1897,5,31,14,1942
1897,5,31,15,1698
1897,5,31,16,1332
1897,5,31,17,936
1897,5,31,18,601
1897,5,31,19,448
1897,5,31,20,601
1897,5,31,21,906
1897,5,31,22,1363
1897,5,31,23,1789
1897,6,1,0,2155
1897,6,1,1,2338
1897,6,1,2,2369
1897,6,1,3,2155
1897,6,1,4,1759
1897,6,1,5,1271
1897,6,1,6,875
1897,6,1,7,570
1897,6,1,8,448
1897,6,1,9,631
1897,6,1,10,906
1897,6,1,11,1271
1897,6,1,12,1607
1897,6,1,13,1850
1897,6,1,14,1911
1897,6,1,15,1759
1897,6,1,16,1454
1897,6,1,17,1088
1897,6,1,18,692
1897,6,1,19,418
1897,6,1,20,448
1897,6,1,21,601
1897,6,1,22,967
1897,6,1,23,1424
1897,6,2,0,1850
1897,6,2,1,2155
1897,6,2,2,2308
1897,6,2,3,2277
1897,6,2,4,1972
1897,6,2,5,1546
1897,6,2,6,1088
1897,6,2,7,692
1897,6,2,8,479
1897,6,2,9,479
1897,6,2,10,692
1897,6,2,11,1058
1897,6,2,12,1424
1897,6,2,13,1729
1897,6,2,14,1942
1897,6,2,15,1942
1897,6,2,16,1729
1897,6,2,17,1363
1897,6,2,18,997
1897,6,2,19,692
1897,6,2,20,540
1897,6,2,21,662
1897,6,2,22,906
1897,6,2,23,1332
1897,6,3,0,1759
1897,6,3,1,2155
1897,6,3,2,2399
1897,6,3,3,2491
1897,6,3,4,2338
1897,6,3,5,2003
1897,6,3,6,1576
1897,6,3,7,1119
1897,6,3,8,753
1897,6,3,9,601
1897,6,3,10,723
1897,6,3,11,997
1897,6,3,12,1332
1897,6,3,13,1698
1897,6,3,14,2003
1897,6,3,15,2125
1897,6,3,16,2064
1897,6,3,17,1759
1897,6,3,18,1363
1897,6,3,19,997
1897,6,3,20,692
1897,6,3,21,570
1897,6,3,22,692
1897,6,3,23,1027
1897,6,4,0,1393
1897,6,4,1,1789
1897,6,4,2,2125
1897,6,4,3,2338
1897,6,4,4,2369
1897,6,4,5,2125
1897,6,4,6,1759
1897,6,4,7,1302
1897,6,4,8,875
1897,6,4,9,601
1897,6,4,10,540
1897,6,4,11,692
1897,6,4,12,997
1897,6,4,13,1271
1897,6,4,14,1607
1897,6,4,15,1911
1897,6,4,16,2033
1897,6,4,17,1881
1897,6,4,18,1546
1897,6,4,19,1180
1897,6,4,20,814
1897,6,4,21,631
1897,6,4,22,570
1897,6,4,23,662
1897,6,5,0,967
1897,6,5,1,1393
1897,6,5,2,1789
1897,6,5,3,2094
1897,6,5,4,2216
1897,6,5,5,2186
1897,6,5,6,1911
1897,6,5,7,1485
1897,6,5,8,1058
1897,6,5,9,692
1897,6,5,10,479
1897,6,5,11,448
1897,6,5,12,662
1897,6,5,13,997
1897,6,5,14,1393
1897,6,5,15,1698
1897,6,5,16,1972
1897,6,5,17,2033
1897,6,5,18,1850
1897,6,5,19,1515
1897,6,5,20,1088
1897,6,5,21,753
1897,6,5,22,540
1897,6,5,23,479
1897,6,6,0,753
1897,6,6,1,1149
1897,6,6,2,1546
1897,6,6,3,1942
1897,6,6,4,2186
1897,6,6,5,2308
1897,6,6,6,2186
1897,6,6,7,1942
1897,6,6,8,1485
1897,6,6,9,1058
1897,6,6,10,692
1897,6,6,11,509
1897,6,6,12,631
1897,6,6,13,814
1897,6,6,14,1180
1897,6,6,15,1546
1897,6,6,16,1881
1897,6,6,17,2064
1897,6,6,18,2064
1897,6,6,19,1850
1897,6,6,20,1515
1897,6,6,21,1180
1897,6,6,22,845
1897,6,6,23,631
1897,6,7,0,631
1897,6,7,1,936
1897,6,7,2,1271
1897,6,7,3,1668
1897,6,7,4,2003
1897,6,7,5,2277
1897,6,7,6,2338
1897,6,7,7,2186
1897,6,7,8,1820
1897,6,7,9,1393
1897,6,7,10,997
1897,6,7,11,692
1897,6,7,12,631
1897,6,7,13,723
1897,6,7,14,1027
1897,6,7,15,1393
1897,6,7,16,1789
1897,6,7,17,2094
1897,6,7,18,2247
1897,6,7,19,2216
1897,6,7,20,1972
1897,6,7,21,1637
1897,6,7,22,1271
1897,6,7,23,936
1897,6,8,0,753
1897,6,8,1,784
1897,6,8,2,997
1897,6,8,3,1332
1897,6,8,4,1729
1897,6,8,5,2064
1897,6,8,6,2247
1897,6,8,7,2308
1897,6,8,8,2094
1897,6,8,9,1729
1897,6,8,10,1302
1897,6,8,11,936
1897,6,8,12,723
1897,6,8,13,631
1897,6,8,14,753
1897,6,8,15,1088
1897,6,8,16,1485
1897,6,8,17,1881
1897,6,8,18,2216
1897,6,8,19,2369
1897,6,8,20,2369
1897,6,8,21,2125
1897,6,8,22,1789
1897,6,8,23,1393
1897,6,9,0,1058
1897,6,9,1,845
1897,6,9,2,753
1897,6,9,3,906
1897,6,9,4,1271
1897,6,9,5,1698
1897,6,9,6,2064
1897,6,9,7,2277
1897,6,9,8,2277
1897,6,9,9,2033
1897,6,9,10,1668
1897,6,9,11,1302
1897,6,9,12,936
1897,6,9,13,662
1897,6,9,14,570
1897,6,9,15,723
1897,6,9,16,1058
1897,6,9,17,1485
1897,6,9,18,1911
1897,6,9,19,2247
1897,6,9,20,2430
1897,6,9,21,2430
1897,6,9,22,2186
1897,6,9,23,1789
1897,6,10,0,1393
1897,6,10,1,997
1897,6,10,2,723
1897,6,10,3,631
1897,6,10,4,814
1897,6,10,5,1149
1897,6,10,6,1576
1897,6,10,7,2003
1897,6,10,8,2216
1897,6,10,9,2247
1897,6,10,10,2033
1897,6,10,11,1668
1897,6,10,12,1210
1897,6,10,13,814
1897,6,10,14,509
1897,6,10,15,418
1897,6,10,16,601
1897,6,10,17,997
1897,6,10,18,1485
1897,6,10,19,1942
1897,6,10,20,2277
1897,6,10,21,2460
1897,6,10,22,2460
1897,6,10,23,2155
1897,6,11,0,1789
1897,6,11,1,1363
1897,6,11,2,936
1897,6,11,3,601
1897,6,11,4,479
1897,6,11,5,662
1897,6,11,6,1027
1897,6,11,7,1454
1897,6,11,8,1850
1897,6,11,9,2125
1897,6,11,10,2186
1897,6,11,11,1972
1897,6,11,12,1576
1897,6,11,13,1119
1897,6,11,14,662
1897,6,11,15,357
1897,6,11,16,265
1897,6,11,17,448
1897,6,11,18,875
1897,6,11,19,1393
1897,6,11,20,1942
1897,6,11,21,2338
1897,6,11,22,2521
1897,6,11,23,2521
1897,6,12,0,2247
1897,6,12,1,1820
1897,6,12,2,1515
1897,6,12,3,814
1897,6,12,4,448
1897,6,12,5,357
1897,6,12,6,570
1897,6,12,7,997
1897,6,12,8,1424
1897,6,12,9,1850
1897,6,12,10,2155
1897,6,12,11,2216
1897,6,12,12,2033
1897,6,12,13,1607
1897,6,12,14,1119
1897,6,12,15,662
1897,6,12,16,326
1897,6,12,17,174
1897,6,12,18,387
1897,6,12,19,875
1897,6,12,20,1454
1897,6,12,21,2003
1897,6,12,22,2399
1897,6,12,23,2612
1897,6,13,0,2612
1897,6,13,1,2247
1897,6,13,2,1820
1897,6,13,3,1241
1897,6,13,4,753
1897,6,13,5,357
1897,6,13,6,174
1897,6,13,7,357
1897,6,13,8,814
1897,6,13,9,1302
1897,6,13,10,1789
1897,6,13,11,2216
1897,6,13,12,2277
1897,6,13,13,2003
1897,6,13,14,1515
1897,6,13,15,1027
1897,6,13,16,540
1897,6,13,17,296
1897,6,13,18,83
1897,6,13,19,235
1897,6,13,20,753
1897,6,13,21,1363
1897,6,13,22,1911
1897,6,13,23,2369
1897,6,14,0,2643
1897,6,14,1,2673
1897,6,14,2,2277
1897,6,14,3,1789
1897,6,14,4,1210
1897,6,14,5,662
1897,6,14,6,235
1897,6,14,7,52
1897,6,14,8,296
1897,6,14,9,723
1897,6,14,10,1302
1897,6,14,11,1789
1897,6,14,12,2125
1897,6,14,13,2186
1897,6,14,14,1911
1897,6,14,15,1454
1897,6,14,16,936
1897,6,14,17,418
1897,6,14,18,83
1897,6,14,19,-39
1897,6,14,20,265
1897,6,14,21,845
1897,6,14,22,1485
1897,6,14,23,2094
1897,6,15,0,2521
1897,6,15,1,2704
1897,6,15,2,2673
1897,6,15,3,2247
1897,6,15,4,1789
1897,6,15,5,1241
1897,6,15,6,692
1897,6,15,7,296
1897,6,15,8,174
1897,6,15,9,418
1897,6,15,10,936
1897,6,15,11,1454
1897,6,15,12,1942
1897,6,15,13,2247
1897,6,15,14,2277
1897,6,15,15,2094
1897,6,15,16,1576
1897,6,15,17,1027
1897,6,15,18,540
1897,6,15,19,205
1897,6,15,20,113
1897,6,15,21,418
1897,6,15,22,967
1897,6,15,23,1576
1897,6,16,0,2186
1897,6,16,1,2551
1897,6,16,2,2765
1897,6,16,3,2643
1897,6,16,4,2277
1897,6,16,5,1850
1897,6,16,6,1271
1897,6,16,7,692
1897,6,16,8,296
1897,6,16,9,174
1897,6,16,10,570
1897,6,16,11,1180
1897,6,16,12,1698
1897,6,16,13,2094
1897,6,16,14,2277
1897,6,16,15,2247
1897,6,16,16,1942
1897,6,16,17,1485
1897,6,16,18,997
1897,6,16,19,540
1897,6,16,20,265
1897,6,16,21,144
1897,6,16,22,448
1897,6,16,23,997
1897,6,17,0,1576
1897,6,17,1,2064
1897,6,17,2,2399
1897,6,17,3,2521
1897,6,17,4,2399
1897,6,17,5,1972
1897,6,17,6,1515
1897,6,17,7,967
1897,6,17,8,479
1897,6,17,9,174
1897,6,17,10,113
1897,6,17,11,448
1897,6,17,12,967
1897,6,17,13,1515
1897,6,17,14,1942
1897,6,17,15,2186
1897,6,17,16,2186
1897,6,17,17,1850
1897,6,17,18,1393
1897,6,17,19,875
1897,6,17,20,479
1897,6,17,21,235
1897,6,17,22,235
1897,6,17,23,479
1897,6,18,0,997
1897,6,18,1,1546
1897,6,18,2,2064
1897,6,18,3,2369
1897,6,18,4,2460
1897,6,18,5,2247
1897,6,18,6,1820
1897,6,18,7,1332
1897,6,18,8,784
1897,6,18,9,357
1897,6,18,10,83
1897,6,18,11,144
1897,6,18,12,509
1897,6,18,13,1027
1897,6,18,14,1485
1897,6,18,15,1942
1897,6,18,16,2216
1897,6,18,17,2155
1897,6,18,18,1820
1897,6,18,19,1393
1897,6,18,20,936
1897,6,18,21,570
1897,6,18,22,357
1897,6,18,23,357
1897,6,19,0,723
1897,6,19,1,1271
1897,6,19,2,1729
1897,6,19,3,2125
1897,6,19,4,2399
1897,6,19,5,2308
1897,6,19,6,2155
1897,6,19,7,1820
1897,6,19,8,1332
1897,6,19,9,875
1897,6,19,10,479
1897,6,19,11,296
1897,6,19,12,387
1897,6,19,13,692
1897,6,19,14,1241
1897,6,19,15,1789
1897,6,19,16,2216
1897,6,19,17,2338
1897,6,19,18,2247
1897,6,19,19,1850
1897,6,19,20,1424
1897,6,19,21,997
1897,6,19,22,662
1897,6,19,23,509
1897,6,20,0,631
1897,6,20,1,997
1897,6,20,2,1393
1897,6,20,3,1820
1897,6,20,4,2155
1897,6,20,5,2369
1897,6,20,6,2369
1897,6,20,7,2155
1897,6,20,8,1759
1897,6,20,9,1271
1897,6,20,10,906
1897,6,20,11,601
1897,6,20,12,479
1897,6,20,13,601
1897,6,20,14,967
1897,6,20,15,1424
1897,6,20,16,1850
1897,6,20,17,2186
1897,6,20,18,2308
1897,6,20,19,2186
1897,6,20,20,1850
1897,6,20,21,1454
1897,6,20,22,1058
1897,6,20,23,753
1897,6,21,0,601
1897,6,21,1,753
1897,6,21,2,997
1897,6,21,3,1424
1897,6,21,4,1820
1897,6,21,5,2033
1897,6,21,6,2155
1897,6,21,7,2125
1897,6,21,8,1942
1897,6,21,9,1515
1897,6,21,10,1149
1897,6,21,11,784
1897,6,21,12,540
1897,6,21,13,479
1897,6,21,14,631
1897,6,21,15,1088
1897,6,21,16,1576
1897,6,21,17,1972
1897,6,21,18,2247
1897,6,21,19,2338
1897,6,21,20,2155
1897,6,21,21,1820
1897,6,21,22,1454
1897,6,21,23,1119
1897,6,22,0,845
1897,6,22,1,753
1897,6,22,2,845
1897,6,22,3,1119
1897,6,22,4,1485
1897,6,22,5,1820
1897,6,22,6,2125
1897,6,22,7,2216
1897,6,22,8,2155
1897,6,22,9,1881
1897,6,22,10,1485
1897,6,22,11,1119
1897,6,22,12,845
1897,6,22,13,662
1897,6,22,14,662
1897,6,22,15,906
1897,6,22,16,1271
1897,6,22,17,1698
1897,6,22,18,2064
1897,6,22,19,2277
1897,6,22,20,2338
1897,6,22,21,2216
1897,6,22,22,1911
1897,6,22,23,1515
1897,6,23,0,1180
1897,6,23,1,967
1897,6,23,2,875
1897,6,23,3,997
1897,6,23,4,1241
1897,6,23,5,1546
1897,6,23,6,1850
1897,6,23,7,2094
1897,6,23,8,2491
1897,6,23,9,2094
1897,6,23,10,1789
1897,6,23,11,1424
1897,6,23,12,1088
1897,6,23,13,784
1897,6,23,14,662
1897,6,23,15,723
1897,6,23,16,967
1897,6,23,17,1302
1897,6,23,18,1698
1897,6,23,19,2033
1897,6,23,20,2247
1897,6,23,21,2277
1897,6,23,22,2033
1897,6,23,23,1698
1897,6,24,0,1332
1897,6,24,1,1027
1897,6,24,2,814
1897,6,24,3,723
1897,6,24,4,814
1897,6,24,5,1027
1897,6,24,6,1332
1897,6,24,7,1607
1897,6,24,8,1820
1897,6,24,9,1881
1897,6,24,10,1789
1897,6,24,11,1454
1897,6,24,12,1119
1897,6,24,13,784
1897,6,24,14,509
1897,6,24,15,448
1897,6,24,16,570
1897,6,24,17,875
1897,6,24,18,1241
1897,6,24,19,1607
1897,6,24,20,1972
1897,6,24,21,2155
1897,6,24,22,2125
1897,6,24,23,1881
1897,6,25,0,1515
1897,6,25,1,1149
1897,6,25,2,845
1897,6,25,3,570
1897,6,25,4,540
1897,6,25,5,692
1897,6,25,6,967
1897,6,25,7,1210
1897,6,25,8,1454
1897,6,25,9,1729
1897,6,25,10,1698
1897,6,25,11,1637
1897,6,25,12,1302
1897,6,25,13,936
1897,6,25,14,692
1897,6,25,15,448
1897,6,25,16,418
1897,6,25,17,631
1897,6,25,18,967
1897,6,25,19,1302
1897,6,25,20,1729
1897,6,25,21,2003
1897,6,25,22,2186
1897,6,25,23,2094
1897,6,26,0,1789
1897,6,26,1,1363
1897,6,26,2,997
1897,6,26,3,662
1897,6,26,4,448
1897,6,26,5,479
1897,6,26,6,631
1897,6,26,7,723
1897,6,26,8,1149
1897,6,26,9,1485
1897,6,26,10,1759
1897,6,26,11,1881
1897,6,26,12,1698
1897,6,26,13,1302
1897,6,26,14,875
1897,6,26,15,570
1897,6,26,16,387
1897,6,26,17,448
1897,6,26,18,662
1897,6,26,19,997
1897,6,26,20,1393
1897,6,26,21,1820
1897,6,26,22,2094
1897,6,26,23,2186
1897,6,27,0,2064
1897,6,27,1,1759
1897,6,27,2,1393
1897,6,27,3,997
1897,6,27,4,692
1897,6,27,5,570
1897,6,27,6,601
1897,6,27,7,784
