"","u","s","xi0","xi1"
"71",567.07364088806,202.568600766432,2.0340699860641,-1.48460875455528
"72",556.547800773259,155.278505261288,1.74049976604116,-1.62105818022859
"73",543.014380240601,113.895845876609,1.10802387455643,-1.09479651785075
"74",571.125490494455,183.516143838724,1.04899324903253,-0.0934056540791112
"75",528.856236290502,110.887807984937,1.32163434356828,-1.29995642203566
"76",538.412707638363,122.6340215957,0.746587133352144,-0.105127754134311
"77",555.869171459131,108.250471937673,1.21126890731645,-0.863267739279554
"78",579.026980468862,111.17928800722,0.592124199017446,-0.47931569478032
"79",573.637040778635,116.176155599991,0.931357029287171,-0.950673437401474
"80",576.766647858673,176.822329650463,0.623318627012388,-0.216788373096355
"81",541.908232274601,125.506628118719,1.77647123316846,-1.86550367504757
"82",572.860487798293,115.984154258122,0.892293362269301,-0.682060346259989
"83",593.431847801498,183.404013680413,0.315039051721293,0.0255316600236249
"84",575.303254881252,211.034079535268,2.35410443460333,-1.84782820113865
"85",583.528496851084,147.744841729531,1.1701672741126,-0.821773498826313
"86",554.881273688822,170.22882969976,0.239086575302946,0.0305923245922625
"87",592.316658082478,160.588927229032,1.1146235649778,-0.985353817250618
"88",584.563539985089,126.352639634607,1.15539593645897,-0.98873928169658
"89",563.112313560045,113.408149106381,0.929788347014552,-0.297350223308038
"90",546.295418686875,89.1491957707663,0.964307922041431,-1.02942651191691
"91",587.720284481553,138.887346225482,0.586978718631536,-0.511568550940326
"92",576.375667295487,164.799842096195,1.86738952703041,-1.82678876696133
"93",560.207704976551,101.827217666902,0.610653310084593,-0.180941350622127
"94",559.473258064749,129.024213421349,0.895416063514842,-0.237330372180468
"95",576.560627596292,162.938468483957,1.86191441240008,-2.35417365955233
"96",561.340344937916,104.731818764679,0.690210986632238,-0.225844212000806
"97",531.919883924388,103.620456716615,1.9609503929905,-2.12408936101389
"98",647.798892374181,212.56811961758,0.796448563343471,-0.503577699167596
"99",556.81459268068,148.817860205405,0.358104206706658,0.32775733919239
"100",623.517757965835,189.096825607103,0.905024179085444,-0.389427358481163
"101",542.73963831181,90.5176252001574,1.21450261407021,-0.9852331972289
"102",534.848428460327,92.5306385395231,1.33019890838898,-1.37668338815273
"103",543.933953358998,124.692747155027,-0.152960720207579,0.625549657370373
"104",555.005627110208,92.0985665600182,0.607171716258877,-0.42323980930966
"105",510.922233072019,81.6122361824911,0.571701670687705,0.0794997854755937
"106",535.746043158033,163.840343287496,0.228314921341487,0.197533612594895
"107",567.497891409832,123.77883138634,0.280759143506465,0.279711265349448
"108",532.735731181952,125.426203624192,0.491779159601586,0.286063837180095
"109",570.67360367819,144.763086052196,0.326314835933614,0.149238926434782
"110",589.272090056894,161.415359411086,0.533518508410821,-0.501480159283977
"111",540.101292435456,96.0383331804046,1.67415244472697,-1.89610820435321
"112",540.51402403801,146.856500600884,1.95600539009255,-1.63729913472978
"113",576.344267617437,165.955796667528,1.56413879744567,-1.11227011818031
"114",554.391782089742,100.559984126832,0.4728269876288,-0.265155508045383
"115",545.082766441513,113.732848042847,1.24158293496813,-0.688998392429783
"116",530.355951640385,91.2440604292202,1.04147682997586,-0.791962169997642
"117",550.888451902009,132.929555418072,0.827922621055649,-0.526835752232223
"118",548.924471496973,116.214710180056,0.910341115763871,-0.743934535519045
"119",575.056682524854,145.917239826599,0.86298751751396,-0.410100897672757
"120",566.722365406417,121.89516585516,1.01433578984319,-0.955258347936806
"121",542.620029433377,114.99044431206,1.47936858346643,-1.156332472376
"122",569.247347452379,119.883067324379,0.85750609363464,-0.6327610105503
"123",519.486565953308,96.7049300842232,1.03048270040506,-0.291243924048374
"124",504.039478721149,75.9067828912268,1.92305187012848,-1.64737457519423
"125",574.043472222147,134.375759990562,1.40563104571666,-1.28624964957927
"126",547.892802237292,103.02495628093,0.80836970099292,-0.445401100006751
"127",542.32602614016,119.822951661104,0.255597020208194,0.352584981162275
"128",593.286030361753,208.660589658265,2.05370799202219,-2.22616305145316
"129",536.128753830053,106.750060369809,1.92909708795184,-2.07993688465801
"130",573.9735936346,129.666380479605,1.37184249967915,-1.67432138807264
"131",573.915193419487,112.12753188808,0.327983209641571,0.00748645187171615
"132",523.226429769304,85.3179492774932,0.72977511761248,-0.0532929042074898
"133",603.67317529711,167.495907986371,0.838913977244458,-0.714248300707283
"134",596.750629166381,238.525486392071,2.02059637567082,-1.37656008129215
"135",559.535853696788,108.464874598789,0.876977405599691,-0.887447765371956
"136",556.77514700411,116.931867733751,0.236658209668475,0.128471352951038
"137",559.619783080559,126.096776209418,0.831077735545478,-0.655544743562903
"138",563.215142809291,126.438444915829,1.33187644826914,-1.5231182251683
"139",586.676905280894,114.483774340649,0.648116351923374,-0.473359100113702
"140",595.133550924462,131.944078563884,0.793592446842839,-0.904504798033417
"141",550.338562089924,133.087969550062,1.39130096716714,-0.558662645679662
"142",597.790662752958,169.554602281183,1.18072948833538,-1.37832978932839
"143",599.904232727993,138.120236639584,0.690125182732248,-0.470862231862406
"144",536.345071149645,121.2900639439,0.530819261635023,0.0597745519419955
"145",555.078480003762,120.614033136828,1.371223071154,-1.29759805430136
"146",587.945181991594,142.183389940251,0.295843715327336,0.107042938352181
"147",546.643564152275,159.153705895651,1.78419573834938,-1.39290129563219
"148",540.738264339222,103.108270122129,1.87607640993685,-2.24199815039629
"149",558.053950278379,139.56457116957,1.19681116081017,-0.49976888994924
"150",532.34965721156,90.5458825038801,1.65117449909428,-1.95056762078414
"151",516.134648143806,80.987989232879,1.21938275524853,-0.91648248624552
"152",547.928763563528,116.579877507366,1.5703009470263,-1.1295589763898
"153",548.386341144866,128.842708668815,0.298953767540417,0.515843645657263
"154",530.745260930609,83.9671389212245,0.933291431834966,-0.604197070495369
"155",559.182705455371,126.236248917974,1.38240386847368,-1.26164516271001
"156",537.562715581586,94.8002466451838,0.287059406235727,0.0631946515400299
"157",576.411114183813,200.535189411641,0.374499044108589,0.455569351443963
"158",522.672075046719,113.650263945565,2.34458468185736,-2.29837809438919
"159",569.576181061045,167.06260201722,1.99725677147494,-1.54331202428689
"160",515.29517068981,98.2307251408986,0.943517022039127,-0.586015010564974
"161",531.382014544053,77.6318917954783,0.553286634318681,-0.24192688856184
"162",577.606793405362,142.850106541145,0.555838742279295,0.0810081023597542
"163",575.260564922464,130.597457159303,1.66587479537967,-2.05972010055818
"164",582.651122157636,180.276929241291,1.57840066007467,-1.32201920788241
"165",555.659492466402,165.706930145642,1.42415648011362,-1.15750394325122
"166",538.843221286935,109.745000391071,0.271998158686098,0.285850718272578
"167",607.156037642609,171.097979257758,1.03678741280706,-1.4592378445442
"168",564.692469757873,143.562034180426,1.97633091812757,-2.31346743860752
"169",580.88218826379,170.499763952367,2.21924685278745,-2.91462420625828
"170",557.23812628565,140.214906054947,0.108949244446613,0.476744247558078
"171",556.757974829646,112.634575927107,1.08889636722796,-1.22843152929187
"172",524.404629295229,114.55213683351,1.57581716220726,-1.18040577178514
"173",583.223518874217,177.749833351719,0.955578357628498,-0.267215319525899
"174",545.54972846058,115.925525416839,1.56663178542047,-1.17303853462898
"175",569.020536736938,112.881395620059,0.971111923712143,-0.839328667923462
"176",545.959316344575,97.9158471926897,0.589190413378929,-0.192704801244033
"177",552.732128381112,121.753681760158,1.76110490772737,-1.88910753123682
"178",544.47838416295,114.25805763262,1.56402457094412,-1.60315193535181
"179",541.198052305455,137.309806150102,1.83435494774987,-1.9544911308114
"180",595.335619306689,149.974082209723,0.90494783828021,-0.926750869969398
"181",597.341894197397,147.331331523,1.2056511002717,-1.55230852708398
"182",576.872904976069,198.620068845441,0.936531719722321,-0.00371337917809425
"183",517.958888414387,106.106390537375,0.0206200267665619,0.799687148804752
"184",516.553484451909,105.688776714395,1.65962508859851,-2.03240420321979
"185",586.472381891949,134.684870764326,1.37854924306574,-1.52404380880893
"186",525.929569792943,102.902447708932,1.54002525025517,-1.8143700776115
"187",552.357208399258,147.386910579987,1.49837732623312,-1.21984590034576
"188",548.094706522766,99.2154905214802,1.32221947061616,-1.47377834832062
"189",535.450537876235,90.8965248536987,0.69350427682197,-0.223828251426521
"190",519.531977614474,116.462951082421,0.817228971949813,-0.52261005770361
"191",550.854021044471,97.9097722976129,0.242495939253671,0.360046782236817
"192",571.585714822499,110.521235086886,0.745174492139635,-0.303307017349108
"193",497.625439010727,66.4042819389386,1.23801863129371,-0.739486720347573
"194",527.012114129648,98.3979771828243,1.45962236947078,-1.13993587058008
"195",611.390261745596,226.877382225349,2.08950118667462,-2.43001094342148
"196",543.804014417184,103.985509724142,1.520689806591,-1.62263039956795
"197",541.495237659228,118.843152853409,0.371652182660728,0.346108011347049
"198",541.199231231843,105.330352052315,1.51975923230626,-1.49971206107817
"199",547.239743193065,91.159695383575,0.462307917675818,-0.134830679853416
"200",557.669325485479,118.730440532579,0.952880731721587,-0.500241775529858
"201",527.751990070929,94.0448000855901,0.877642199227388,-0.540807169596546
"202",543.50554068343,105.945683111962,0.977934260256246,-0.569047944082526
"203",600.539687156053,166.795070598991,1.03251949797927,-1.14225854770453
"204",570.186755950897,135.518403353384,1.19929146567168,-1.46273572724339
"205",578.00876931189,172.178494471329,1.92583874560107,-2.0811030440722
"206",585.196240830304,116.994530548313,0.776420033102005,-0.83068560585506
"207",534.620690056626,106.761101930003,1.04720548625913,-0.8458726241787
"208",576.08226322261,149.270967166622,0.94406724914983,-1.21596162431431
"209",540.259627789924,145.5775952552,1.96931972436573,-1.31567040026184
"210",585.737722839064,143.190125605574,1.03201895233629,-0.800383174299572
"211",586.144488221058,135.769787291908,0.323349493116512,-0.0255880215384414
"212",564.943471202164,106.950391411303,0.687111498318595,-0.473863386189779
"213",549.456286840744,119.130097798471,0.93575828689562,-0.388738384580538
"214",541.473859558955,152.350643133158,1.56232770236492,-1.96889327442299
"215",568.577764527626,106.546119996787,0.703391823235235,-0.313413137055239
"216",596.235405796583,132.329418258917,0.654709710638998,-0.300798221517607
"217",584.524454182954,130.647914566467,0.608858568511656,-0.412505167332686
"218",554.82188700152,108.008542220958,1.27655115858346,-1.4700828204988
"219",548.75628574717,132.402404997346,1.50499900381933,-1.52578473764257
"220",572.411179732965,115.092546744845,1.21219892985991,-1.5647390534302
"221",519.980720605104,100.758338898036,1.10479768076591,-1.20177744280693
"222",565.071120582233,145.962765155529,1.57850524196169,-0.99523932040567
"223",542.365547328034,104.492816373231,1.36628541253561,-0.91220293642923
"224",571.274578882733,113.263582598957,1.11887909527555,-1.21826145573727
"225",537.964771771463,113.157615863328,1.22537862295218,-0.600325110481774
"226",519.706591817284,98.5559852527365,1.48753665480066,-1.12726465141034
"227",524.7826789765,83.9619696884616,0.420409440715443,-0.044827874479189
"228",575.984788524296,169.327068393019,1.53046037935782,-0.923667788878842
"229",556.670234244632,119.114952842859,1.42838638446236,-1.43546656735792
"230",574.576269681262,152.576357299545,1.20235428845805,-1.28540522166951
"231",546.069792319612,99.7778356430773,0.877494394962805,-0.778286496803135
"232",539.09027342746,83.9096017715172,1.03584593120322,-0.850360598329394
"233",536.794657845167,108.212815263156,1.69938605570461,-1.43279135297122
"234",550.629965796672,108.643644891007,0.741225262977791,-0.286889921356933
"235",568.991903508577,114.024829559254,1.10348794946994,-0.876241910545485
"236",540.596863102035,109.313259912129,0.870698199216167,-0.670561547588226
"237",524.313349860878,93.9843593028051,1.66839940472474,-0.947978223900383
"238",561.838580178871,128.079646313304,1.21886630758614,-1.01958648084549
"239",566.98598254546,133.758827964369,1.02117350509637,-1.02826291490665
"240",543.33514815309,119.613880526765,0.474955028212091,0.108580185269279
"241",540.678050663585,117.402831428877,0.953171627585315,-0.649179336847774
"242",527.829222479673,94.5657812756306,1.84021719860104,-2.37579810525414
"243",537.866312723867,112.18276146072,1.64667045066599,-1.54950146051428
"244",514.888920743177,75.4882643202772,0.980734948528844,-0.735504038491414
"245",518.616425854647,99.4086522544827,1.1737699370463,-0.812209235569105
"246",558.886119339584,107.354072025765,1.10480331155785,-1.01018945044215
"247",530.503266241639,96.465591546944,1.63690335914845,-1.24633595561179
"248",541.451205451075,108.448186564682,1.06704524988572,-0.785438934974126
"249",519.583823425244,117.322828778578,1.66102429501174,-1.68872528950638
"250",602.40709190046,171.415494203202,0.879561257325366,-1.24017857373065
"251",530.964792402941,106.807627296065,1.24108522516147,-1.10641473333886
"252",538.53530395376,97.7960894333741,1.40024906004891,-1.38720714764935
"253",568.541472584017,122.172354220609,1.43393276235553,-1.2913077508492
"254",541.282640430865,119.849334631888,1.42624491835641,-1.73590712050405
"255",542.645885391943,90.9107019655765,1.0305031081352,-0.681533225770416
"256",536.092014749589,93.5263584209568,1.13633483594147,-1.02218600762969
"257",549.287455781276,114.307839904668,0.394579779557758,0.133267364191234
"258",582.507017312706,158.045358985592,1.28623977679437,-1.31528283806952
"259",570.114608749102,112.898029141332,0.875612880414748,-0.691071057382627
"260",594.101275211737,148.852644326952,0.905849670672521,-0.861286815907774
"261",517.195968605283,100.477381060581,2.45573423050371,-2.9672307523011
"262",552.217347083332,131.002497855921,1.08275824469208,-0.647157996324471
"263",563.15513560098,141.01408834527,0.127079145593982,0.571349401240941
"264",542.101605900368,111.213377728638,1.21127647123945,-1.18722222369019
"265",546.184051795172,108.406574192095,0.388584013163,0.139231983664817
"266",507.928634916315,64.0139705197762,1.15158285414612,-1.24785252411805
"267",552.92827528758,151.85956109075,2.12729594471158,-2.50609911452489
"268",545.333976868922,127.243633802843,1.60057542026892,-1.02279262317504
"269",580.682528839637,174.642170057837,1.49343968211592,-1.36371579518074
"270",555.965421247655,159.655512963193,0.626396975113345,-0.370514447503622
"271",570.657048799371,147.006584274711,0.827664211329626,-0.865651334428735
"272",499.296029807323,91.9446788372251,0.943395467171249,0.00403796941310713
"273",572.279229970426,118.644413677192,0.48691742739503,-0.0744328443338467
"274",552.818208695165,135.438791936902,1.93645867157072,-2.36860671908358
"275",595.177256768418,180.585603588704,1.54110910336419,-1.88789857281308
"276",554.667190829048,147.115696023508,1.58542162317895,-0.973449501446473
"277",557.321192196431,109.703067541805,0.359449308474043,-0.287275495915123
"278",602.003889644696,185.063052731742,1.58484328268802,-2.41019072283258
"279",567.932705596107,127.314693261199,0.744161221537569,-0.169087524744343
"280",553.520155370013,145.198144336366,1.92809508093038,-2.16916634146181
"281",575.39571564373,150.941295391081,1.62636621292986,-2.41075935801867
"282",562.787524240049,163.14068427584,2.18260330793562,-2.97875803119985
"283",567.105885506093,131.597183315945,1.34678146439773,-0.720107889920346
"284",567.110881236311,117.244858982666,1.2274899531383,-1.10928534567095
"285",575.174917125248,135.627195753996,0.827943794296324,-1.13696521234484
"286",609.192915934672,215.66843055396,1.30992579389169,-0.649013359500331
"287",616.274102456911,176.890931214485,0.942598097913367,-0.79328488769373
"288",545.093742326514,104.262193165898,0.487586909429073,0.0133686168174504
"289",528.818843765863,105.750587404093,1.15543615914513,-0.597372448272345
"290",548.917715970267,105.031902905413,1.37295486633294,-0.963547513014665
"291",570.601258347403,120.19763865984,1.05174564715102,-0.863220374580088
"292",556.281611832329,123.343617136403,0.866220704042253,-0.690393878139886
"293",543.427260717176,159.544489570689,2.06141229049023,-1.36248672301816
"294",567.806851319113,159.672463642626,1.19418313712205,-0.535088662598157
"295",555.161384376243,132.333633702119,1.56643571370206,-0.948250484532115
"296",542.730764704296,98.5714993929182,1.30647381067967,-0.938285620154038
"297",505.630796286077,65.5697198576345,0.804702178150142,-0.253914993879868
"298",574.720377983653,144.351802179461,1.41596833628916,-1.15606608620021
"299",546.2128825355,127.189062532874,1.37307199693759,-1.5967740938569
"300",536.944365804658,79.5288479223569,0.641649922510027,-0.403152408444337
"301",557.578357167499,112.086177202912,0.964825518867717,-0.694041687652476
"302",537.924170377551,113.045902379181,1.63787071055898,-1.78668211899422
"303",543.573640288246,137.79006601892,0.876241616234555,0.0419161525919627
"304",545.663625694968,142.923732342405,2.37818374324469,-2.84940442270177
"305",536.385067328344,112.385777739007,0.897141100304963,-0.784933596296059
"306",585.967674207819,133.642743313035,1.06474679788063,-0.763417838734501
"307",597.582476548171,142.573341542055,0.505999151555463,-0.144941537487253
"308",560.09885528361,144.798696312351,1.68477203172548,-1.15195691392736
"309",536.70243338727,84.9201842401653,0.642353562793167,-0.321820523377836
"310",550.202203373678,126.152455880876,1.41750953494056,-1.68209594198607
"311",565.794916416751,141.522709212489,1.38059657262482,-1.62332276544752
"312",560.228494266135,114.564806950511,1.12365264362821,-1.05159074410472
"313",525.792846317145,99.3302643912636,0.820372705744529,0.0157843922102041
"314",568.861045087138,132.020611972224,0.368891046485996,-0.0442528903485103
"315",533.319779906478,119.574026899179,1.18106728286206,-0.814415751430075
"316",535.351278863475,87.0070256546775,0.694680951420852,-0.21819370423696
"317",573.778920297661,146.86667299915,1.17326260243431,-0.648650012711775
"318",551.972370478975,135.62373521083,0.569744324982702,0.250682088455459
"319",583.964557388683,147.847442525499,1.58184040614245,-2.08027063417886
"320",567.013574423721,143.204531268348,1.34288347314774,-0.99841700253471
"321",521.790932934673,97.2316980802805,0.75467834403131,-0.456269988901413
"322",557.997725698624,138.855211312745,1.33083665832242,-0.598061801419525
"323",543.051773082351,132.275739071583,1.83354352696459,-1.45952282621267
"324",541.187131098617,111.389921628798,0.655381110247537,-0.142528609950545
"325",554.293414429047,96.6339217978791,1.13350781927673,-1.30082208396216
"326",566.438287735859,140.401383648711,0.906678810528529,-0.402325896374591
"327",544.278282496429,92.371104011093,1.01997708502742,-0.82180239900388
"328",580.731849314283,147.452734840628,-0.0452152742646368,0.612123117784341
"329",575.811342494247,128.692154810628,1.04179682820026,-0.934448973998851
"330",513.800736207416,81.3503735105432,0.942247180131748,-0.439687771797006
"331",537.526191055388,112.21588694637,1.43272863365289,-1.21959983228943
"332",552.682506034711,118.671085572148,1.69695541018366,-1.6688068414814
"333",575.573215317641,141.186977779541,1.3874062310118,-1.2002153168789
"334",542.402492177749,126.585318284213,1.28761394600307,-1.25196870313718
"335",576.136173953359,135.511074038884,1.13793493785502,-1.18973698623412
"336",569.908729513022,158.037376128076,1.56834847589329,-1.7316594999923
"337",567.688311087626,144.868173020464,1.38431526078883,-1.45933268556516
"338",558.422778240986,114.211981398659,0.426132433285922,0.0328825608178463
"339",546.884522137306,107.060096746053,0.483098697978842,-0.381746353843432
"340",562.73750713129,137.549394351041,1.30865938257338,-1.14158984983447
"341",533.269455693563,132.762698029112,0.999037177654305,-0.706904407212241
"342",585.021722164938,146.418209075134,0.805867859937714,-0.660369392951751
"343",575.757234240319,152.008827563205,0.609054237669257,-0.0230398283608259
"344",537.28933172992,84.9174661056663,1.35358310031434,-1.42717850707168
"345",516.805374478956,103.033932732773,0.210298487223695,0.113679822407573
"346",513.216427427687,107.994743843259,2.11759283947903,-2.84173196827852
"347",566.9336485279,141.055922629,1.48161979484789,-1.85606355606768
"348",562.116210447535,185.277800782233,0.884323094356062,-0.719662633825669
"349",566.807802424749,126.078980926965,0.469512279158417,0.110492044271236
"350",527.521553863247,86.9325017239474,0.953673491681029,-0.984949862104084
"351",595.697031497008,155.16774193258,1.04874673009981,-0.776659086472069
"352",563.122249150171,102.531726375636,0.947676133570804,-1.02393513917051
"353",587.579497054255,142.924880422138,0.420055088378176,-0.400188947164898
"354",561.172752386992,131.530906724907,0.94147477492222,-0.576276941312267
"355",521.153738048844,108.702618762372,0.420805522424811,0.379332503338903
"356",598.688433969345,162.356465059076,0.945002503991923,-0.93177031745084
"357",524.973985487418,88.7231223805487,1.32138943835987,-1.20493298333602
"358",571.795392445224,131.866562152471,1.21715703371754,-1.16032385679869
"359",568.395534407788,127.078946043581,0.792715312547809,-0.300851452970433
"360",559.846588490261,124.224759191702,1.4731855637938,-1.36404820950292
"361",552.64482243941,141.678434107953,1.65568897893957,-0.942678018709617
"362",529.823781057044,115.420339868133,1.79952876028379,-1.93503501709316
"363",547.913396392611,129.872922563603,1.82481065160442,-1.41868564898057
"364",521.945900191421,82.9641206984711,0.81076467549204,-0.592086026974978
"365",539.137371482747,123.554771388504,0.980160756461454,-0.602884625563659
"366",545.349196990235,118.574695972601,2.04929004040142,-2.48004433349518
"367",556.71427169098,137.653732517801,1.72927862290846,-1.38920945185302
"368",568.051275194963,193.523204608143,2.88814657473965,-3.92060731303465
"369",529.636010082207,100.71481512729,1.410607485638,-1.2499568417116
"370",561.348986818296,157.388504251298,0.777330861524326,0.0556270555134996
"371",562.586477072858,138.038286192689,1.92374602842213,-2.85244126211697
"372",618.520024987356,183.625918113744,0.969340177944293,-1.03418721523619
"373",567.774758609092,163.555856724527,1.6316367805669,-2.28426119034927
"374",541.906373186691,144.255415604393,0.152031064398614,0.299347302194332
"375",558.774708491488,169.346808504877,1.44628045100936,-0.974218712312456
"376",538.800029073163,104.43813083521,1.43007445280979,-0.98625387668324
"377",553.45107661813,112.188907074126,0.825323833651882,-0.924005424388457
"378",579.117602336544,149.373808128265,0.623440886263486,0.0933872377014278
"379",585.292016250216,142.865054788392,1.02424287099537,-1.31845017422605
"380",557.549906505897,149.721399195125,0.688224615028289,-0.635473702645885
"381",535.795687986286,110.775658332973,0.794721392253397,-0.273239738831401
"382",537.408881999782,93.07427749084,1.49020672752533,-1.28157528615556
"383",595.056427447307,197.498185905595,1.50851007005178,-1.4500919367283
"384",535.44708881565,79.4523528018983,0.710223348108425,-0.629495421631494
"385",567.144308071363,131.016030923752,1.08401249263719,-0.58228989705396
"386",551.112264594683,109.00273229484,0.950224053516845,-0.727687530931579
"387",563.006279706553,116.221324735587,0.883746639955757,-0.703992240341013
"388",541.60410655892,96.6129639613634,1.0295748867593,-1.05738416561581
"389",571.337181904417,110.199126288554,0.781445378630011,-0.516987605796042
"390",579.429889591891,156.425275137605,1.59334788542238,-1.98657013213867
"391",538.311647056751,99.8302309777651,1.22379852397686,-1.1514129449499
"392",556.07636611864,134.279493397636,1.27942651465267,-0.997705773807826
"393",531.305097829797,115.595696228117,1.81464833847755,-1.17901644545126
"394",545.866367284418,108.168908823104,1.44332011709821,-1.63981416475198
"395",562.170803828965,120.169872698798,1.43756464458515,-1.78454818745586
"396",570.993155982781,136.356045254163,1.38833261733203,-1.5393885866831
"397",572.068326188357,118.46642285627,0.419886344180707,-0.220004230634831
"398",577.018291890828,138.041358991489,1.04703377065907,-0.631194659005103
"399",560.82876579308,122.816823260988,1.1293013679522,-0.85172229581563
"400",554.127670532249,119.188665418413,1.08828771142436,-0.763775741240804
"401",566.141644887868,130.14336966088,1.44167918385761,-1.48353297458114
"402",551.232356046726,104.431973951663,1.39828826004944,-1.34280732595611
"403",555.459607535973,91.5699274999008,0.857397331530487,-0.725559423803232
"404",593.227300768988,192.066664280463,1.17460188933166,-0.554471944141612
"405",609.243365383055,164.677462677707,1.27770238463198,-1.42814506699106
"406",550.063409231185,110.858193269734,1.39966251059563,-1.40152155057184
"407",554.00420516516,150.099394381403,0.210364716884564,0.0882762887140743
"408",555.993796949426,128.820184825673,1.55482295558844,-0.859124764373527
"409",559.236777374078,132.167386242296,1.02303216012815,-0.890228829078323
