"","u0","u1","s0","s1","xi"
"43",473.877122089912,111.60870618786,3.98858889471108,1.4009851348338,0.474514572111133
"44",488.142967984522,167.682246616888,3.69096868324043,2.12071623635862,0.700155535838723
"45",503.586540874615,39.5059088985408,4.12677768318588,1.01316158375145,1.0516304461028
"46",434.193885780307,270.020827051347,3.32877526487327,2.57256904535487,0.754695016834491
"47",610.380513968151,-147.319484902683,4.97976349675713,-0.870702095297769,0.469839321802683
"48",646.857137453628,-202.205743355708,5.32345163103765,-1.32359905744638,0.626042550396975
"49",588.864083615485,-136.582836245709,4.362020667962,0.0904093821389776,0.641552465419207
"50",698.279530611436,-313.534964910911,5.44615527868574,-1.38359533565714,0.534139943747994
"51",434.656615660727,302.083691612376,3.41282224610893,2.8719166583767,0.677996046012312
"52",469.051916288614,161.078948642615,3.11664371721024,2.96061749181817,0.705435980397162
"53",553.651977826455,-26.8935329004972,4.18787087902236,0.463838223480169,0.443948116087576
"54",546.906563087019,83.855924304155,4.01756876099037,1.36337818309513,0.465951949849309
"55",487.420730097091,245.820311891211,3.95114045212674,1.92670664325163,0.233871372132888
"56",469.670313871993,217.919330695938,3.54496454395308,2.50691269264913,0.650937458354999
"57",489.902536175307,65.4684242829282,3.51043321441776,1.66984367685767,0.989848780463952
"58",566.540151281423,38.9102921585023,4.04243202041119,1.67212534492093,0.347733200763557
"59",549.401435385071,-13.2683656805349,3.80775569110917,2.03301515771797,0.672976203849403
"60",525.53735505693,48.2595654321103,4.19075863302414,1.07129242577114,0.500012965016916
"61",564.871666358835,-55.1931706756488,4.4328396754076,0.276177540498941,0.649909702905867
"62",666.622276852031,-202.576638502256,5.43432608825765,-1.3035576282689,0.649873264923725
"63",499.068341767047,52.0379327795282,3.9775422514488,1.8037343153534,0.498799772672594
"64",528.119359077927,37.6492284519611,4.65542303505931,0.261775342214368,0.589025551761355
"65",463.618438858682,177.389709617639,3.68651038315051,1.85674171308178,0.543743106414556
"66",530.964904434296,66.5642435552432,4.02435054556397,1.82884928529961,0.379336036292267
"67",467.167885563073,225.430453685079,3.48325784668802,2.53038347609944,0.778813822271013
"68",544.849741207388,85.6413560661626,4.44334579156919,1.01196363842554,0.652939311110632
"69",448.560735477053,242.380056500757,3.4043791659911,2.91808667607831,0.492526017164322
"70",514.281559100324,39.386532726024,3.950738393627,1.18930944329847,1.02727798575781
"71",591.959323622317,48.9375044957774,5.00959850888528,0.519610617589734,0.857713127485322
"72",498.622773768349,174.934573939858,3.8879040049716,2.21091381103959,0.571073376899225
"73",571.817590055944,-44.0321887571179,4.86404344073954,-0.0758208844261501,0.41747714059881
"74",408.78248304684,413.673039423309,3.1676651745224,3.90406603275721,0.736268340969252
"75",466.740223880376,233.139104041945,3.45953772865961,2.72233075934674,0.321915905657719
"76",536.893023434767,73.3069671883772,5.03159072292966,0.106911377715927,0.523980241360727
"77",673.8531073401,-252.495011081176,6.17407699017081,-2.74426542973369,0.847946997297623
"78",592.315934855129,-146.894332989793,5.67982606564596,-2.00117839849265,1.09754169835068
"79",582.75714251241,-88.4565112022862,3.74125350137913,1.98794072247857,0.380576884872942
"80",597.806777609212,-120.389937451293,3.90085718845931,1.55279400440049,0.418474628884046
"81",516.951795778318,189.070846780465,4.10893400323119,1.69725234236235,0.421807678256043
"82",477.785153629461,127.876316413533,3.60879754196606,1.91155632018658,0.575859267541348
"83",484.991437327069,273.401181995629,3.64983475965954,2.49827615318968,0.313085571693706
"84",418.795314124076,323.161326673127,3.01843312947113,3.74286713447254,0.857980966367567
"85",581.766068618223,-37.9816070483632,4.37218427143753,0.99588766391494,0.463739044468021
"86",606.234869743513,-47.7926988153824,4.47018587556619,0.662716713962916,0.43840319101305
"87",497.795323663253,53.4179692388083,3.28910608623758,2.13326258359431,0.796007040930702
"88",514.066807003661,112.998272037824,4.22572812877627,1.61443331458531,1.10364381889772
"89",340.129664962616,521.210438246371,2.79476773350628,4.39124175007762,0.806235398441452
"90",586.952515702254,33.3212167613694,4.49038996255551,1.18617670521962,0.678358248715741
"91",573.622672367451,-8.27375346920033,4.31400133645564,0.608649494662801,0.391617525098387
"92",557.012338091146,-69.6603784592081,4.21035235413854,0.0686244316648558,0.689326595186142
"93",451.710734450942,270.229111959185,3.49950639574451,2.68598045168977,0.734134378064448
"94",595.044073781884,-159.614923667965,4.73133566876328,-0.82194305268106,0.514352631125138
"95",608.720019849744,-154.778409061219,5.00628550894655,-0.899727897277614,0.718086660171942
"96",612.798958349047,-53.5605112633991,4.98633808583811,0.323353355124671,0.260760467337026
"97",584.889927610464,-100.980586484754,4.44473550175788,-0.107776858782676,0.427320035709028
"98",603.599183609351,-85.720633937563,5.0302469213969,0.0339717254494289,0.828233827790932
"99",639.049174236343,-140.769760958673,4.87752560279253,-0.363943130684994,0.474687594241169
"100",677.359436855424,-109.286122834007,5.2078575912642,0.198279298114377,0.768373210709344
"101",542.503692453767,-11.382184056816,4.03032590259482,1.58877396520395,0.660498333535411
"102",647.377862401708,-212.801646261712,4.75529929110455,0.527398395389868,0.910342013335411
"103",572.67321163303,76.4052559837445,4.115529309688,2.02224426204613,0.332125454802561
"104",568.132663430307,22.9939330879073,4.4474074654894,0.807400475583908,0.361949956213486
"105",531.982719398441,-5.34566819087861,4.15835029252548,0.855592557246233,0.463880895719237
"106",475.882764150508,124.717419686082,3.3762593623012,2.68264340319207,0.42493558259819
"107",643.930681145735,-167.513793293509,4.79497572478297,0.820791750925493,0.595993340171921
"108",414.659106354406,396.457738289012,3.64607919213253,2.69962250564183,0.545844985066007
"109",531.211069146923,-2.27743127208504,3.96464638461686,1.82634799407177,1.07720173287436
"110",458.546959917525,289.301625026387,4.03914215390712,1.69510668187411,0.280849627248069
"111",539.872983463901,97.8059662691919,4.2003833108053,1.64563295986599,0.517468469758258
"112",500.390223413441,153.565080293404,3.94908966482998,2.0349780419323,0.406952094737695
"113",525.534891395113,6.92824914948736,4.49391239460708,0.65086713120796,0.575214478103891
"114",476.661565217926,330.2968008745,4.69907413387446,1.21542635334142,0.64421396927333
"115",462.294690798262,136.494704654653,3.02090220044685,2.75771008639256,0.652868831920845
"116",497.304674587454,141.463135799569,3.60925270549468,2.17940451578124,0.7413964921898
"117",529.343153384112,48.1169903966503,3.55096226976822,2.27691402640529,0.573686974101281
"118",575.121084516015,-119.280596110139,4.4700880363459,-0.317403238655573,0.597848401977168
"119",611.551225870987,-136.775530931462,5.22312050869346,-1.20341622955162,0.828490055433981
"120",434.003360543818,357.932444158694,3.36039184260493,2.7814720215709,0.441806309767813
"121",441.94053568125,311.238601864971,3.60336224414667,2.64297000379402,0.905317295018995
"122",516.097559073324,116.108017135368,3.89882533687908,1.64731365418417,0.684605041307099
"123",491.90526431945,102.483227791567,3.7404185494151,1.63647567539944,0.943511637402615
"124",589.241596921228,-123.596446348503,4.95868105579477,-0.879572425194104,0.963523365567174
"125",520.218523400158,13.8656796698532,3.44134073892718,3.02158640307057,0.57144042858226
"126",633.94358956255,-137.971461448752,4.270125373639,1.46681357809746,0.324714464808118
"127",544.996182650644,44.5942718057164,4.05478891337939,1.76704908923153,0.288627605693659
"128",470.237563407478,174.782282895029,3.17640118802534,2.47091740059425,0.397493878711064
"129",483.339652527655,129.717601191193,3.34681172257011,2.47004686687847,0.504624327119497
"130",433.775824717894,361.38071239995,3.45837101205931,3.32454749428683,0.68132247395448
"131",566.5246931485,-60.6139181317691,4.24430983153207,0.659461582216736,0.461376398430238
"132",460.436380807863,226.773639284265,3.30319464467705,3.08087600890092,0.743094611217726
"133",496.174701727579,78.5106225636712,3.85894363972694,1.5653543391809,1.07181695200638
"134",485.026513092573,148.221060994891,3.53567434036935,1.98579582355711,0.515678967420551
"135",422.195493836986,349.2258298485,2.9893452185183,3.95616613313855,0.545200512698909
"136",478.2777913848,208.669521521387,3.50130454028261,2.9383199900859,0.670658748527958
"137",481.023711538864,116.256030441895,3.33781698780153,2.38224446732371,0.736678086945838
"138",549.862493513339,-21.3647274166996,4.11575591872631,1.0929034827611,0.837631517524123
"139",469.750989548773,165.258549727503,3.57524188595722,2.11942075790564,0.789700168301259
"140",596.109163852747,-151.317846195866,4.94684657376929,-1.23245207417363,0.907856406862359
"141",570.431511478557,-92.4374254983709,4.68777888181112,0.131522841855244,1.18377810066469
"142",523.248981722407,37.8547600512434,4.35582726418826,0.950527544846,1.05946653843687
"143",513.816344091128,46.4643482060269,4.06799126999223,0.998767840302885,0.410624021795366
"144",444.860830934623,302.572316235898,3.63105564788609,2.52906061029387,0.265193131972606
"145",538.438374732448,-17.9807814167647,3.71483636094034,1.1449675478093,0.568549852043543
"146",462.61841712561,271.012290514218,4.1108273213894,2.18699669500638,0.756757668530625
"147",522.399178483642,50.1408719947446,4.16103756275172,0.998564792582513,0.496044754728672
"148",482.195101701898,260.440959085166,3.56150281469825,3.10887261811498,0.634284029744846
"149",500.300193557188,206.977773433182,4.32498888103772,1.92012330131311,0.801275229546476
"150",582.475091051639,-107.475574947507,4.90975487450133,-1.0335731872525,0.744278361708595
"151",644.491240991485,-250.072483718973,5.4603820285252,-2.71704655987998,0.663341557577767
"152",576.506023589876,-108.129010376119,4.23749812146163,-0.172606404160146,0.570288409612133
"153",445.349938042239,309.238694026437,3.82886140012331,2.38235997440123,0.683108154409868
"154",513.118945703815,58.1025368469175,4.07384875408931,0.791814857681325,0.377116167226305
"155",515.121611303488,22.9561157923853,3.85760074268234,1.2677085943531,0.477985805905349
"156",566.372703370423,110.455442314364,4.69515392502324,1.1075686921534,0.787677578624727
"157",520.26883039754,72.5039971345016,4.27700517887891,1.32298947277728,0.497367828538617
"158",391.952367852083,431.891850372436,3.56050250528633,3.19031315207915,0.837399571929665
"159",432.455227517802,256.232528516772,3.71827076624251,1.86636469290958,0.329111107261679
"160",490.750812229872,128.335228245945,3.71903099645814,2.07953538506143,0.699294378324731
"161",531.039565645338,55.9332672052727,4.39340283074442,0.683991413170799,0.532037791268342
"162",529.020767982015,-25.8677629881668,4.137164294621,0.533163208849948,0.524066382562218
"163",520.132413113808,76.2417510143615,3.74929257423031,1.94466156194004,0.596389520920823
"164",591.502092858564,-170.091805204169,4.18306625187744,0.389760140555893,0.430790713781016
"165",531.719970198301,9.52941041879354,3.54065992029273,2.24009084806643,0.458064000502943
"166",467.30442029391,118.80558412443,3.32777792408068,1.96907573498918,0.697116975045178
"167",659.794044498401,-135.555303787281,4.73063588086499,0.314053463578291,0.353984054614623
"168",520.67528143373,116.81769884061,3.97717577910382,1.58020454519557,0.436949476906672
"169",537.343477289509,96.6048737565962,3.8897816463142,1.8416462490417,0.395743499957476
"170",557.995527131568,-82.6936772641861,4.3441660241009,0.674321666126949,0.45523518597238
"171",548.453538685647,-93.3427172564456,3.80051025563528,0.679941980856369,0.538610491210587
"172",572.559169411098,-101.601276117902,4.55560537017752,0.0697501075577285,0.98825341291102
"173",619.081899711935,-90.9827183455242,4.74724663753647,0.465329304167483,0.550365280005698
"174",537.551670789102,9.74648840132689,4.06678898509699,1.16014970129668,0.526168638478192
"175",604.939253452918,-77.2977637107175,5.07473653457579,-0.0546384384533738,0.420795190235633
"176",493.845477588601,146.271604546205,3.79427535200377,1.95593316107731,0.491404100892539
"177",763.845800602339,-294.495526944547,5.42465088078052,-0.693790395572348,0.448861059339077
"178",497.600090463822,243.197035597116,4.08300422565308,1.85805075441855,0.573382401739607
"179",544.352738673938,-54.0460807717178,3.42207663922115,2.01430930471428,0.556856879688629
"180",465.620595042377,177.988395870661,3.80993615832063,1.95386678663572,0.72749431476071
"181",647.446763131004,-219.035211049699,5.59326903380649,-2.10692944452737,0.723317768400781
"182",506.138817133062,36.5693462777815,3.82361262814796,1.18027417487892,0.853460889225736
"183",529.512581195838,20.6805304643116,4.13270438750118,1.2135427553076,0.360082517129055
"184",454.881455704027,271.745292782337,3.51730944982236,2.6533985566487,0.698867624810393
"185",589.364767800349,-104.282070219596,4.15415550105328,1.19039397240032,0.427682079228104
"186",544.489475109203,-62.8791909382243,3.64807662169325,1.34586638086172,0.541577259014782
"187",474.847358675101,197.149153820814,3.79398422396788,2.39711255501129,0.712309773408946
"188",509.512216915173,40.1737787865852,4.1676611755824,0.731350288761493,0.575534054882574
"189",600.565554051003,-88.9232725815861,4.42496581965814,0.782113887094311,0.388747173118856
"190",550.612048444934,-73.2823765745581,4.10874665270937,1.08406992826194,0.697812617167349
"191",595.568523704215,-31.320626334715,4.63320242280923,0.485904619775285,0.221187179279652
"192",500.146907528307,193.192243400596,4.30862618224491,1.76551139234795,0.631308212392468
"193",585.712987317107,-161.166371990893,4.36414698983777,0.167809033274889,0.473907023491687
"194",570.722671646013,-145.566359858785,3.87570230758395,1.40726053023171,0.813845669315751
"195",630.546513788415,-158.958070111163,5.18954935473944,-0.863497697666963,0.585584394531533
"196",585.936497041552,-108.983232968501,4.78503528082135,-0.379951091144769,0.665223379345674
"197",469.786902135806,143.187598914209,3.64504843042157,2.01108796489991,0.764785952757965
"198",536.339929493983,75.8580168724372,4.03528073613225,1.6157464486047,0.414590627374069
"199",444.690276149417,224.772396115918,3.46127530692515,2.42897614609436,0.705892352317125
"200",558.460603723758,28.1730335778679,3.96325471789136,1.84107654619092,0.577868370301299
"201",558.760966818708,-56.3978938980367,4.67247726186612,0.0579628111500033,0.72161657943674
"202",652.523931091943,-193.435883981594,5.89486449560142,-1.92658282961356,0.894557029788574
"203",536.749116743209,12.2742154418953,4.12757169272607,1.18114393978191,0.648945725154189
"204",583.173335167025,11.1072889459124,4.9771222745813,0.561765318034378,0.848156378246913
"205",532.624466459153,36.4454857582096,4.28630612831242,0.997934555408636,0.617063600001231
"206",563.565414040641,6.32110570548428,4.78546340144313,0.408841381968582,0.479176163150137
"207",595.743219167124,-41.6671095480162,4.50547040886676,1.14599235424984,0.399827109738121
"208",546.365945993043,33.6885507511259,4.35306512564225,0.875876933959506,0.418300991769685
"209",453.100741441111,266.918064484436,3.3324750884551,3.19425958621331,0.417353571440289
"210",528.863320410696,-59.8235155614632,2.52889859061406,4.1889612727154,0.364710303718638
"211",610.387963601769,-120.542993635454,5.02179726802401,-0.500011733530841,0.35394321842954
"212",497.593261777926,144.885251161503,4.22315323340999,1.31186202479503,0.569714838505232
"213",495.319872573863,140.08777062799,3.92305723304372,1.78308519688091,0.593043094793597
"214",571.849336991527,51.4079914144557,4.6513165452235,0.705148422511196,0.575594991743758
"215",494.810756670522,116.787163018159,4.11418639073732,1.20016257764732,0.857116739119865
"216",554.861201940718,-36.3334411589589,4.72273107185935,-0.138561096241773,0.819203134750954
"217",530.006184655643,8.2854085863608,3.98293902696468,1.09121836914931,0.619831001526843
"218",512.228904112237,62.701893039648,3.66984968290198,1.7946473575917,0.388261302379605
"219",537.219939826326,15.5909771207896,4.25483094057705,1.10767312862932,0.558223855256803
"220",539.479099051736,-20.5108492991952,3.52071447179386,2.26723369157318,0.471545364548225
"221",493.916559338446,123.618520287707,3.98726248439848,1.68318910850547,0.627559965595512
"222",528.359488044112,100.189090011308,4.0398883581774,2.2121377332819,1.03054190416746
"223",555.056673267147,34.8859332833195,4.78091589437284,0.171560558420322,0.52032882681996
"224",524.852734345846,57.4826860061213,3.97688339495561,1.29072431416871,0.209136157711646
"225",525.48179758683,116.90567022034,4.42035140049941,1.50423833498045,0.881221016029213
"226",519.239010923558,6.66772334431779,4.00552502238217,1.42149721026829,1.02549303092597
"227",584.781051233004,-82.4027812763057,5.00575514499886,-0.223296087341081,0.731997179905132
"228",643.414457978525,-189.44062685774,5.39965771448495,-1.30474292849353,0.371294494351825
"229",569.50362500794,-52.2946700872837,4.41683705850638,0.6216144553461,0.458275160390196
"230",626.476224735178,-171.259908978791,5.26464348750314,-0.775401925364248,0.749152784997873
"231",490.095145670986,114.721260582125,3.75798932092387,1.92418600013676,1.01595450532666
"232",560.59295842257,-79.9194721504908,4.7744903421351,-0.448902927697047,0.889109129537915
"233",498.700560038155,190.875127951884,3.81668182045767,2.15328397702449,0.628994311930293
"234",465.295543170971,170.336440776772,3.59581865630504,1.98463118052975,0.584502887688069
"235",528.89209641833,-7.59820657926107,3.96672081410391,0.630666936626153,0.587316477626215
"236",418.949271417873,345.322049660281,3.06483363808974,3.44660718667434,0.615415729260586
"237",539.341352146307,31.1630903473174,4.22550591162527,0.685684079395177,0.591889193875528
"238",580.24361130772,-155.482761482885,4.61540061571983,-0.805286713509778,0.733926956393586
"239",521.197162481589,4.67651905327632,3.74857398908623,1.2698259098452,0.627865709613815
"240",540.088807459005,-21.8672111504682,3.99861675838783,1.11120313421272,0.731855494512269
"241",548.955122140964,17.3292754664159,3.80130371722655,1.97865685742167,0.520010153272223
"242",679.616488740217,-273.230155025458,5.38929499645431,-1.27389682036982,0.680518573462737
"243",520.661005376159,102.451055719436,4.39655038502052,1.06463408701243,0.733174600117429
"244",560.286128564564,18.4705436134479,4.14675117820902,1.69921294701605,0.463357271015878
"245",530.29770498993,31.5588979153156,3.67839043864307,2.28923873667698,0.686639771740806
"246",539.262268470151,19.668271586819,4.87274458080082,0.0931502339641206,0.841216602440095
"247",532.036493389892,43.51565147458,4.164858137181,1.45211667365754,0.494686903951965
"248",500.280956807112,106.995443520541,3.53133699846667,3.02972544682417,0.774496172922125
"249",565.948359479581,-67.7231467152761,4.35919380136016,0.639796314604184,0.673507828354457
"250",518.339452909182,160.033609977245,4.18084533890952,1.46792916258349,0.355085659217684
"251",519.696473852763,111.741347957352,4.33456718043643,1.11343751730488,0.603308860859108
"252",420.818582962074,313.632401880765,3.80512579814203,1.93625006501688,0.572562051026489
"253",590.389460136399,-24.8239051698252,4.80620884398012,0.577078213098618,0.745976891453064
"254",576.249649800706,-74.2551402164431,4.74850518072937,-0.348623516822993,0.632052473793443
"255",577.189588138918,-94.2284750973243,4.51603701381073,0.11499385562209,0.55667367712952
"256",433.334573355699,346.933098937262,3.17553174890881,3.37160688501348,0.546294592273556
"257",486.535940115581,111.899474807606,3.69733800061282,1.75415417601653,0.626139514143459
"258",508.162195720476,97.0165052878818,4.21009518710735,1.04495888373863,0.672440189162882
"259",517.084568362862,-25.2846373081153,4.20426077716807,0.329368427524019,0.883110612475585
"260",509.514910316543,72.1611950961323,3.85411704656031,1.87162804569176,0.897950749238724
"261",515.523256337331,50.2240767934527,4.02415526784549,1.44651270010096,0.856593298743983
"262",537.773824557941,83.9243701301092,4.48798867557689,0.993179614934173,0.83515290193296
"263",528.744554316298,79.2302409107981,3.99329223841365,1.46568743305423,0.542495806097109
"264",470.76276194413,268.165157629419,3.5286218944731,2.85108976913164,0.285962444753284
"265",537.328379314614,28.2698563339473,3.87343130855502,1.91891832063397,0.615595630798635
"266",535.227095349338,-11.5928215837724,3.935916476768,1.39072705166291,0.775779226006277
"267",518.492687756979,6.93004103292323,4.11192786789393,0.702143536863237,0.556481934434629
"268",563.582802920277,-36.7557715338962,4.05178418301268,1.05845496045797,0.480484033872178
"269",537.716381932936,58.136122102951,3.8444945894425,1.56727114911384,0.472601636671937
"270",457.918558094705,218.285145768106,3.1469240746866,2.8624454330846,0.544927425551479
"271",491.451548062483,277.161168819254,4.03371622266341,1.9164104941072,0.484584475244141
"272",367.446887950343,526.992476605313,2.84816373039426,4.2226990764614,0.676604690416353
"273",525.207172568063,99.0673632786763,3.70112547468607,2.0174449925748,0.587268423611881
"274",513.291318785431,147.044587397363,4.16547610640327,1.70106373886067,0.962965088937626
"275",669.925727116022,-229.688565947724,5.66773568211628,-1.51611146479084,0.6849058695843
"276",591.582198513823,-81.9323937669398,4.46547931671038,0.716747583401642,0.384105976866901
"277",520.16192498887,186.294941848635,4.35652311539357,1.37264179327629,0.181718408848949
"278",573.022592838309,-101.337435940358,3.75967502244906,1.66813363301611,0.373735491794968
"279",601.48162048062,-98.2579434985147,4.51848061947165,0.50023237814305,0.412754020114615
"280",418.658492254109,330.226897871807,3.49739896952434,2.67836877664304,0.722673387072989
"281",439.694936128108,277.676129038183,3.69186053356243,2.047974784128,0.45792717061898
"282",518.612446172025,36.6520032700118,3.48636842977292,2.59684868459665,0.525123776844086
"283",575.455423689992,13.7696894813247,4.25608619368172,1.23226551456345,0.338945117156565
"284",530.95278486834,42.6602852180885,4.06496195370942,1.28844646512371,0.792195951636268
"285",545.929406903942,6.20864796950049,4.21713879088385,1.01487115527852,0.793020115295461
"286",552.064585117519,-30.6706280498164,4.50293873988191,0.181535002088904,0.844002271954591
"287",544.868714625443,-20.8828256537988,3.58360304463422,2.27821335969726,0.450539157222992
"288",562.389577531915,-21.2594794242627,4.61648743354044,0.0627409709167912,0.273572997468536
"289",556.482296383171,-53.6305575585111,4.17325883210344,1.20848864032049,0.767221117798166
"290",498.850729921073,231.254143838073,3.65652698244519,2.53118982454435,0.422655328143969
"291",540.26069039172,18.1047965430568,4.24558010485953,0.590757609547738,0.514905018986541
"292",569.34423649202,-71.6773406308457,4.09780193556406,0.71091106025722,0.549762917021691
"293",602.037298810825,-81.2796886695772,4.67611595891648,0.379743091002237,0.818441568658363
"294",547.936373879138,-41.5485215371657,3.69404788701567,1.68010927127814,0.45205072108142
"295",515.372360346077,29.482323568465,4.15096743561639,0.627526823800383,0.348711716520919
"296",523.2082029145,59.3901602714034,3.85736269378007,1.82051957551673,0.664587361239879
"297",539.451195409745,100.734596793857,3.60011331433422,2.63630474165126,0.492519350284136
"298",479.530046330439,195.801127092522,3.34938660026864,2.8161785731957,0.517737714151719
"299",486.378849432217,181.180173952009,3.38956020830385,2.80402494416796,0.765443600941009
"300",488.230761164873,138.241790978858,3.53351063841131,2.14789319233443,0.56342832314212
"301",564.807527848382,-64.9664306312584,4.73832907972265,-0.0191100614200503,0.873730012553297
"302",585.378277770007,-38.489016048767,5.02965447268651,-0.288172231734889,0.749084869812898
"303",514.778128066069,82.3793505336231,3.91566294300547,1.49579686090388,0.398794865807515
"304",531.475234024858,39.770509878356,4.58168367372674,0.37812927181801,0.689824046071157
"305",413.047032277552,311.40002507582,3.77927838490092,1.88128134307807,0.323902164198667
"306",522.196665341433,77.9705000921485,4.17344636553248,1.51818060302567,0.584557710321241
"307",532.126516635245,-10.4196105323548,4.29489880343978,0.770366798442789,0.678675683122204
"308",621.210804892522,-156.918737446304,4.90998447629224,-0.203802837422753,0.764270452187523
"309",465.878380731067,166.47503852385,3.56733880428552,2.15806070751865,0.543367381252276
"310",451.206849949726,339.146754715047,3.47058700600335,3.08398454198156,0.416534045414245
"311",467.665498667799,157.679744173335,2.93769999442361,3.09133409520124,0.363405074574428
"312",593.127294278121,-79.1576971024092,4.48269255523152,0.0373938410716681,0.655403430912476
"313",663.79899816699,-235.178911393781,6.02558321926744,-2.59140312493627,1.21712698891825
"314",581.650727389786,-97.0871708348084,4.59694788079272,-0.380607349225674,0.717146479704933
"315",600.203285161046,-175.185186352854,5.71050243058975,-2.62065804562078,1.27170939266286
"316",618.177785184065,-199.497203913149,5.65403319551883,-1.98792331861361,1.39482362345877
"317",522.268948118977,16.3062183210084,3.95771397763307,0.874445748035829,0.822633994707685
"318",565.650413966339,-140.841852147974,4.81378301844091,-1.34611049598598,1.02212828837612
"319",600.679638400382,-105.799467683041,4.17771322478816,0.568186651367018,0.429994276908008
"320",495.013526260828,82.0284669108934,3.53059537138485,1.8990575943915,0.850156173432936
"321",504.272953729549,58.9617735953491,3.44946198077576,1.8671654595797,0.499867615899597
"322",538.473805974402,-21.9356608350937,3.73643904629273,1.36709127359498,0.73037375473466
"323",509.967587106422,87.0508647387345,3.70084667104417,1.70394294197368,0.583480139418593
"324",520.272300442181,141.295516134408,4.43705520392387,1.50945594704786,0.680417731950897
"325",566.741316746591,-40.1126394909832,4.20243205621976,1.22467728041774,0.734616686164289
"326",537.700123731474,85.7596370188926,3.81400577277842,2.15776536892979,0.308834942614855
"327",500.392700658938,234.56904338456,4.37907096063072,1.02350354354443,0.262327793100263
"328",609.121706043657,-75.1181477713544,5.06564452664519,-0.329158153870177,0.843534921946351
"329",573.959616217619,-83.285588875484,3.91747175914817,0.782286319797141,0.405337382268522
"330",543.0005395242,-38.3148899986327,3.81728137414149,1.11949290431094,0.590440292943329
"331",481.610650409418,186.867202987693,3.03403261447687,3.29669648142321,0.462508363641562
"332",494.057844588636,179.084354317149,3.77046551783497,1.82143570924754,0.539100175646338
