"","u","s0","s1","xi0","xi1"
"65",535.421959397439,4.08484005873606,1.01724086029697,0.185080132826893,0.401564668591537
"66",543.332181258909,3.88301039639764,1.59232341088704,0.945430215770347,-1.0511380353127
"67",510.688153450424,4.01075204369036,1.26078552267066,1.49099256327525,-1.38995778917714
"68",581.663297720136,5.19926208095119,0.0562203594238508,1.43924054129644,-1.18457780880038
"69",529.751558274678,4.4718623259735,0.307030798121689,0.944945695484277,-1.01985226511923
"70",521.711885289936,3.81946656109113,1.37802980629379,0.136480014186352,1.66415077879344
"71",561.026817881658,5.20977632006422,-0.121997842536287,1.93300085492024,-1.29606846100511
"72",530.125361364462,4.21361072449541,0.865858873173197,1.18809156671142,-1.27612218042407
"73",601.214291850764,4.53950898298601,1.18097009150508,0.443714107664551,-0.0489851017938909
"74",535.318232085557,4.49489012179839,0.128061338394229,1.3611806810525,-1.22713343347808
"75",546.135503096065,3.76985815082,1.75204161711279,0.315275760602411,0.568554306384311
"76",533.686994506146,3.985066156124,1.92838645650428,1.08708554301598,-0.574096288844284
"77",549.538026870701,4.05710063625287,1.52973834538754,0.387143666533634,0.45526184986704
"78",535.146676202713,3.51098253620552,2.80880901255172,0.55823887723007,0.562409290279653
"79",581.292532034864,4.9018232640539,-0.155961187706409,0.583752185146128,-0.165975228286628
"80",604.710537671207,4.61744979979152,0.819615317905721,0.278653737302846,0.530624748413775
"81",559.557085397813,4.35017346505621,1.18268446006666,0.581354625337584,0.330049030179725
"82",532.372263297191,3.93464438423682,1.2657746369629,0.330086081730152,0.582208228154479
"83",546.162659849004,4.40681362631755,0.703109437192982,0.806697481605261,-0.2896819174521
"84",504.963949134872,3.75015223851065,1.38588271074513,0.998689441202215,0.509648880969592
"85",534.276608165942,3.83850119758345,1.43956772759506,0.676159354644571,0.30910198430693
"86",565.768321080755,4.05868685053616,1.45010917281476,-0.0686570790674994,1.2349780487163
"87",512.762019181448,3.63352125734764,1.90802328362955,0.198022003191455,2.46662940631574
"88",522.890361587383,4.05258474400387,0.973782871155353,1.43320648157567,-0.955721549714864
"89",515.528596588282,3.48115471837546,1.8986453603055,0.754579929384489,-0.539308946922859
"90",534.653138649122,4.45586817488763,0.375398958820904,0.58123835408317,-0.141429321107785
"91",560.771843967802,4.78021727294386,0.38306360477644,0.904501048121646,-0.0573033897745049
"92",559.952644391322,4.43383547379947,0.403883736451666,0.59965344828618,-0.179742977509553
"93",550.261768959663,4.33134709741945,0.999737393816799,0.66238269683781,-0.219517470897837
"94",536.661097514057,4.14800508606737,1.47474532183907,0.388932036004577,1.93559838353081
"95",528.834596265482,3.79421414936586,1.67708713082398,0.342485983929194,1.292860312017
"96",547.762847788,3.73271685360194,2.07604933217385,0.704229827159652,-0.877444666243198
"97",561.725840639095,4.14745504636435,1.2205870595263,0.296803058846547,0.511350213928202
"98",580.513938510733,4.52521556008389,1.15456634026174,0.163798969951593,1.00338510110666
"99",580.245263554524,5.02929308743322,-0.000853351757922532,0.687679335949655,-0.0413213690480387
"100",532.542995555312,4.22887967126708,0.701595352043358,1.2771887650918,-1.40874900630573
"101",566.286034840702,4.20735755699418,1.5090322617536,0.696865885351279,-0.112053280228352
"102",564.720886319036,3.81411457267284,2.47198546091522,0.97247865905414,-1.11360071642636
"103",540.424780310054,4.26407856301409,0.471848728836982,0.525047856881339,-0.150260623247358
"104",552.631218711286,4.50057222642035,0.631791385463253,0.411902493214628,0.799090295668999
"105",541.075871082802,4.37074883310823,0.748362511294267,0.949638482736197,-0.0878521279979057
"106",547.168199130554,3.95936498016346,1.68546382164082,0.202855493358328,1.14321698105631
"107",589.858067569459,5.15472154680921,0.0508250602502534,1.67733365356594,-1.68230435127946
"108",521.408394287152,3.81912969508804,1.6937059775501,0.22609190179723,1.65426117401292
"109",520.556325471432,3.40133134524968,2.17060555106458,0.839143843666001,-0.596755352410903
"110",502.278557013981,3.91505594306768,2.49143000811636,0.622041307925718,-0.562848577613105
"111",529.570736827581,3.8986406896508,1.01220376644593,0.638251695450958,0.17952042619782
"112",530.871434094638,3.42229752373336,2.331982406218,0.707537957756888,-0.370195672521348
"113",536.734809705622,3.83784343904112,1.95409578650295,0.621796204060205,-0.22878932034539
"114",555.311245386438,4.52210648653896,1.20452812021994,0.225439544969727,2.04965475723739
"115",515.832132716165,3.67232374527917,1.5196047129516,0.151970338903981,1.53881492867676
"116",510.527191350566,3.84619912076496,1.30214699676213,0.553820002322091,-0.135482582350941
"117",564.475488511698,4.79818742465706,-0.0406539944922166,0.79238851495675,-0.724523175962508
"118",544.469075247952,4.08186897525701,1.01304029574949,0.604867783548876,-0.0487393111411876
"119",532.318999745955,3.74840740036116,1.6451364944633,-0.0293661452842988,1.83961248976795
"120",518.64397630045,3.76474776527968,1.02484181221857,0.502167769576395,0.294463495076612
"121",541.769280282939,4.29010873271305,1.52352987321532,0.405340434221176,0.719027849859445
"122",542.890082297202,4.63901270563674,0.571555125226685,0.989083951158383,-0.347843071084549
"123",547.471943572079,4.35960969789582,1.03102231392191,0.832481272298606,0.385124434670083
"124",542.672511634564,3.92582215301471,1.38600085996419,0.364794495811311,1.12109203551344
"125",517.892189299545,3.25908127940732,2.31773607773366,1.1294093693031,-1.29419479750619
"126",554.949142622949,4.89793752927133,-0.365337755561361,0.910583390508174,-1.04796299539334
"127",537.085860752541,4.58211752273037,0.182572092474661,0.716429008408119,-0.454940147701357
"128",537.775502091509,3.90451904459973,1.6957065922764,0.390836411145588,1.89791330315637
"129",517.171624881633,3.9003521415164,1.03533552174599,0.38113793667437,0.715904824752839
"130",539.626265458108,4.33088045668199,0.598481802943331,1.35182859456144,-1.56374888438689
"131",559.054279829259,4.48053359652404,0.632489740925455,0.124730520772239,0.446536105031451
"132",550.818376729648,4.48690823962021,0.249457132318793,1.04607209730001,-0.495736806371836
"133",536.126804995984,4.01105164868248,1.36126281927385,0.685914887218141,0.290110816269688
"134",533.437666818978,3.96964948352085,1.3983209731244,0.54033312800277,1.0592356128664
"135",512.853999018808,4.30993185641229,-0.0217734529924217,1.5472006296846,-1.76028387598987
"136",550.352713180517,4.72708149982761,0.415300305516188,2.10676014472938,-2.59936736581395
"137",528.256522077084,3.76781084703326,1.73719350091621,0.261072763786821,1.90608449310514
"138",531.439961240873,3.74890506527922,1.67158170097684,0.594554892395027,0.551868024955338
"139",534.662706992269,3.98695647812778,1.50925466009008,0.625243900952936,1.26526985721778
"140",568.275947573683,4.58301239351822,0.974282024440182,0.634576846807138,1.10963953987459
"141",546.018400169249,3.83448205982408,2.31504429655796,-0.295165463944516,3.96740814257294
"142",535.088022916372,4.3596786389891,0.498067142777988,1.08314410887748,-1.11840157007929
"143",551.737680634401,4.47575660467413,0.806411730559527,0.212571357864029,0.480829569489799
"144",539.127385281974,4.26690275211903,1.40461808978381,0.64950947732947,-0.775493525796279
"145",578.381942620554,4.28237540609161,1.8545454364508,-0.0865749073447015,2.66382203035758
"146",541.842668078403,4.28862647418931,1.39296293804327,1.36356483728877,-1.07431126464331
"147",532.840724669713,3.83256734664911,1.92347535060492,0.0718033115151158,1.91388926162711
"148",541.420832010433,3.86410167814193,1.31684342734839,0.270142093243495,0.790115190493764
"149",554.479978444187,4.50188094300298,1.09560353009865,1.23816103049831,-1.16520777738495
"150",540.647437262317,4.08744733771447,1.53514778597672,0.333095488004306,1.39813288539852
"151",568.792676990171,4.09517548847527,1.40052544715162,0.153339436434201,0.692276933419703
"152",536.117770135005,4.09569507156191,0.899502737863854,0.266839172979539,0.775504289113542
"153",533.935960022547,3.82347217324088,1.4831017832491,0.226924632884079,0.381370382062489
"154",534.324527949569,3.99962064735711,1.10270189362651,0.18797513968776,0.431663614871821
"155",571.027749404808,4.35099729390257,1.084378985274,0.364623102670924,0.205035322039341
"156",539.406111446437,4.6361660607846,0.454694281521646,1.30051558531899,-0.421154803766302
"157",553.989030801744,4.11284028908226,1.2494215715562,0.457373624173847,0.0535515166986941
"158",531.988328744029,3.59714925473606,2.4179131550745,0.092579597499946,1.50471207479079
"159",519.711004956264,3.57198053841822,2.22473391589595,0.518877960946738,0.0358407679262313
"160",514.213797122366,3.62791890372442,1.58172612624872,0.729793029758221,0.607318564596994
"161",543.995129214867,3.89158928435386,1.72237633454892,0.434474149306866,0.0754256673958765
"162",522.182218957698,3.49545709493553,2.04754651580883,0.134793863295713,1.55342185376607
"163",532.356939714398,3.74252491019964,1.66020969166661,0.173424380019266,1.39882391298633
"164",535.857506961694,3.37788398535274,2.16784704645423,-0.202004406605366,2.15983285688308
"165",575.956766309588,4.1920121047178,1.07916966683627,0.3284985908043,0.25153992541928
"166",505.037727707995,3.09412422600556,2.32799711501445,0.056001915695697,2.14642720595481
"167",514.048606830497,3.97266445806943,1.12543965477845,0.00287428873337148,1.50500786659589
"168",526.139263978865,4.00651034229586,1.44804522901502,0.628574563014234,0.152848189034013
"169",523.065317130217,4.07504570454868,0.795002709507338,0.148602491627586,0.721495560987323
"170",573.085833551794,4.05234511914368,1.55928481857374,0.000832159910837571,0.858975192634947
"171",550.705152065162,4.16993643762896,1.38676759401625,0.212605554266177,1.12064129187493
"172",576.571785310799,5.14534028014435,-0.450550853854371,1.69814513435126,-1.86119972823542
"173",565.895822324,4.38758352696119,0.912695781827636,0.437579955572092,0.163639626279395
"174",540.249119744025,3.48079241952704,2.13280457274128,0.225527983098922,0.624099997153031
"175",575.56937927596,4.81647775413499,0.115231218607501,0.970574258695866,-1.21106665646636
"176",559.345730680685,4.52673840541133,0.951792989273389,0.89004501991491,-0.608813342128595
"177",606.054728357335,5.23519780130741,-0.207903366625358,1.07256707291418,-0.992511477548601
"178",547.859343455616,4.26019296795995,1.18773776104338,0.186479142262661,1.28808101522322
"179",564.033649228862,4.15398792244906,1.07511545714364,0.0455158121945728,0.87982171548635
"180",505.670635986247,3.20229520545119,2.30244239789162,0.333444410188577,0.596205527196646
"181",533.293781270153,4.27176742881249,1.16602926990512,-0.156348267324797,1.33452655019168
"182",544.494014529534,3.7503344498316,1.83076874074932,0.208791878696762,1.38690240943154
"183",543.217953731797,4.14478311476346,0.718236101928959,0.644507559708483,-0.403796889479843
"184",563.04244161493,4.49435574336206,1.12563521418593,0.317282671914516,1.58598979808281
"185",562.659585417078,4.34189975293868,0.713672579872309,0.727083119105556,-0.532045625448393
"186",566.997909593604,4.37625430544159,0.780307383486453,0.162374319062519,0.645503976124716
"187",538.071592649195,3.90365452769814,1.78569252047758,0.674901282356298,-0.14082933983112
"188",541.469129943618,3.86551547246758,1.51050584462338,0.57145097356185,-0.12629576336516
"189",555.592043080138,3.82303301025508,1.79763535675397,0.573823084475445,-0.421726568179366
"190",561.501480333919,4.04593965222507,1.50391935937336,0.455877320558019,0.424344009798319
"191",562.937046707597,4.43910640306142,0.793335917050014,0.220365354046608,0.378341323072953
"192",543.202824479252,4.67069975409497,-0.106752839657569,1.30392858737628,-1.3540482526956
"193",576.541719208063,4.19542844924116,1.85563952409604,-0.15549826981286,2.61956065437299
"194",569.296929227912,4.11678476275486,1.91143076083982,0.138134587015128,2.0709306648058
"195",594.918922506131,4.75193169823807,0.762929569311378,0.576158606068234,0.431987792628302
"196",550.595027454126,4.47407193896515,0.957818814881437,0.715392448710275,-0.348372466024383
"197",503.921257613085,3.54319238861221,2.01101919274278,0.837085262235526,0.407571107361357
"198",536.085849750928,4.67998796692661,0.151011601562157,0.689000155782325,-0.0755299275408425
"199",529.256231127955,3.43134328372353,2.23689893737121,0.440404650987039,0.232513931288609
"200",548.924835998645,4.64921751938911,0.439550426556134,0.562085622228244,0.571768191918252
"201",588.652794244944,4.21165489841787,1.83862983184462,0.641294784752669,-0.2365549359247
"202",537.943666112854,4.31368040168634,1.0294694981584,1.09566881867962,0.461098313905722
"203",554.967697968316,3.94201781320394,2.08737986190214,0.966115192294011,-1.0182237117605
"204",555.450905589129,4.64656666574511,0.588280033414215,1.40330884903169,-1.67624709521987
"205",537.857310396475,4.18810539150276,1.05841507342527,0.33268781919706,0.673900346573024
"206",562.68235366173,4.9170238499934,0.391680000360907,1.10872779678066,-0.431895560660186
"207",545.504070778162,4.27294856315956,1.054925726145,0.176787962413278,0.99015253069758
"208",546.701462996858,4.75151480398946,0.371048522636068,0.813345393241494,-0.423981793443091
"209",537.085687838826,4.22404116065132,0.717558497005946,0.906877837203089,-0.863505094468599
"210",527.623865714403,3.61076794189319,1.1786885867901,0.291760553967539,0.612993560345793
"211",575.861016322557,4.55075544761953,0.767108481066196,0.579903285105042,0.349896741029642
"212",540.059282368898,4.23354453198349,1.1918895100191,0.727237783108033,0.276179096438515
"213",528.943895313191,4.19011785250758,0.879924135061188,0.393239532401387,0.525240211094884
"214",539.188180940297,4.30413821063472,0.736154375057261,0.502118997987881,0.467480175259566
"215",557.933890138598,4.22014889474746,1.7543992258729,0.322662313215249,0.736273488183228
"216",547.931105783167,4.21987473771685,1.02074198204439,0.442219837957257,0.319892869252713
"217",553.500916065951,3.90850067316636,1.75493839167483,0.0961018458494297,1.82357114100017
"218",529.111172333671,3.55877910406882,1.70584101749859,-0.0326008130593733,1.71114040613078
"219",548.128617949269,3.71576620995534,2.1476176951319,0.431854260509205,0.163506553014012
"220",511.858211080642,3.21656524637079,1.95909449801904,0.44151369307294,0.583713202563771
"221",541.944859626158,3.53824326203308,2.3481039929457,0.434417636429826,0.318317067339398
"222",504.152808619267,3.60419922361446,1.29186785480335,0.614139418615311,0.376002237099882
"223",522.698685959566,4.00607949211017,1.07139093192669,1.09459232459349,-1.42402240173525
"224",577.851440699751,4.84134222658193,0.176020408455564,0.565916782891908,-0.274391571579856
"225",555.727580440889,3.8852974663974,2.12966355024518,1.3154632837666,-1.92798402968058
"226",568.619815178927,4.43102956334258,0.899142712193107,0.683828834526389,0.301740700281761
"227",600.695868529171,5.21991471671569,-0.00246915711881451,1.00900684332584,-0.718705248729423
"228",579.019727800424,4.45887873669101,0.94629599265597,0.132504410667555,1.02281279922281
"229",547.830767456711,3.94193705688899,1.53393213615405,0.245290699047522,-0.0183721818121025
"230",577.673819721743,4.21662985348861,1.47029716921375,0.22659671029336,1.2876163412986
"231",554.676964742789,3.90920467056042,1.78893850176417,0.0316250772826103,1.707608704251
"232",562.026306610441,3.94632068384468,1.63909366738614,0.14804524107904,0.914657910232138
"233",533.105885278745,4.89882423013812,-0.358214029926175,1.93232386062975,-2.0864674086991
"234",547.56971011113,4.52626361674951,0.399090671024842,1.07063729479137,-1.01139143743492
"235",589.446565906034,4.72903013963052,0.914571903564172,0.215763400006205,1.15316348720057
"236",510.781437801266,4.19518711327582,0.401446008831757,1.39334978317677,-1.31055479491016
"237",558.730643560208,4.39874787074289,1.24343416567295,0.636158559298728,0.412912294744466
"238",573.041982869053,4.74532083963476,0.461643069854994,1.0269487335741,-1.38161517262033
"239",535.612308078665,3.71708659801062,1.93515799565365,0.597035472160688,-0.593373263630671
"240",524.646573449448,3.71937148010919,1.57118504474252,0.750189467407445,-0.171523370209926
"241",543.538578226595,4.07249100612969,0.702314552690821,0.738243331205415,-0.421651048898853
"242",565.929618115185,3.85289509066591,1.88593010965972,-0.22385536783304,2.00747217066653
"243",555.591414902081,4.01349970255598,2.38529751896362,1.11733359480196,-0.737603332704561
"244",570.467222811575,4.89919313691848,-0.0565956244087456,1.44636725977694,-1.9364483339186
"245",551.210660828187,4.20451366305042,0.777070432790184,0.693685843009039,0.026860085175847
"246",572.624722431035,4.38718468056118,1.39561048485389,0.565939413739207,-0.274752411384091
"247",561.334750799048,4.18528117693267,1.36889443496622,0.880966529856896,-1.02657250549207
"248",510.227219740742,3.93590836433689,0.849836512998661,1.30932115538809,-0.975930202653058
"249",570.810700450536,4.36847467023261,1.18848199404662,0.737843989015732,-0.0124798372274489
"250",526.845662412363,4.3551621068515,0.732010511926971,1.45947920963762,-1.24880793103909
"251",555.508614368727,4.22574159353972,0.990152695712301,0.281819978704159,0.826831707174252
"252",543.160478644495,4.12180740350355,1.50448159213007,0.596577290600742,0.11945292992031
"253",579.164009143448,4.61290066925527,0.609880177051836,0.620239330819434,-0.493414659849429
"254",537.049285463591,3.79895545803445,1.5939718694389,0.564447841100761,0.908204593339495
"255",541.30482909308,3.78368235247681,1.5783935790754,0.338762040031774,0.145274548865554
"256",537.27055649831,4.4245186510673,0.379057545180928,0.976986322113413,-0.429391665634468
"257",539.724047661181,3.64891580056034,1.78614387598954,0.334043082875119,0.238620237199348
"258",536.58809189252,3.51495247666108,2.24093897217318,0.00833326948177021,1.53006137722236
"259",523.78835860533,3.43578578174406,2.27011781599233,0.613583012296853,0.30465585827043
"260",556.922118546385,4.35611198601648,1.02204812739256,0.17875072467322,0.540650452328712
"261",557.788247139586,4.34469164880408,0.740058265900769,0.889003696794119,-0.430935207623936
"262",540.399905570597,4.19492700419487,0.895235136846933,1.17832124695577,-1.28458644437468
"263",544.883999714839,4.30342789605637,0.933383990560215,1.1287013650112,-0.791692400519052
"264",537.697583414477,4.04631646597167,1.03895684230379,0.545705318078581,0.519588153808416
"265",558.437075321825,4.20005698264536,1.0815632822239,0.13800512856599,0.77181494072536
"266",550.086546171268,3.61804956180804,2.15339761175037,0.219871733133397,0.795490726744599
"267",554.908368833785,4.02159014083317,1.72250870059333,0.518899886624506,0.762146340486226
"268",538.229987640626,4.13410414259139,1.16774249597593,0.128154181610407,1.25328423455128
"269",559.061861107305,4.48222724682685,0.75781990683598,0.935055106647217,-0.325006770126292
"270",539.188744719093,4.3372932386901,0.551890670210124,0.735512362968599,-0.225295538379279
"271",558.209512315959,4.89052700093883,0.119848987957216,1.45103742144256,-0.875394634818379
"272",524.810271197636,4.2899890995579,0.590805357906973,0.997090255127595,0.226434260747579
"273",552.392088147227,4.68533988838797,0.165979111215315,1.11987296366681,-0.706791929055431
"274",524.42461779302,3.85604113980418,1.69220176299149,1.45695725346939,-1.67166620198191
"275",554.557840293893,3.97569009089683,1.43199021246245,0.164333553066519,0.75128834758633
"276",558.441611245784,5.1042966284045,-0.123674142971626,1.29884713101227,-1.59556135988637
"277",591.919019598203,4.85600746189396,0.0143828479179366,0.58794576760639,-0.489683350855121
"278",536.02359481223,4.24094781456909,1.37314372366002,0.638897520232008,-0.802846758520357
"279",531.81608189695,4.3619532541202,0.751603339958234,1.91640713772247,-2.44991611152516
"280",529.820331788507,3.94666932783792,1.74560500317868,-0.0731322421769468,2.1643205569529
"281",539.101086921146,4.21705068988198,0.854460444609755,0.249131169670321,0.444956208255133
"282",542.404424431238,3.92086751008889,1.45297855498244,0.807069529546472,-0.0189149610044909
"283",567.24527813793,4.04330569261405,1.43309360876721,-0.00863185353708035,1.54993169929721
"284",548.560280344078,4.33101091629312,1.01318064103591,1.4266280498818,-1.85046952967527
"285",521.129994499553,4.38573902443088,0.307904414740734,2.16359286934544,-2.47419326974509
"286",550.006610455316,4.34681016000225,1.16118980123803,0.549292178156681,0.416489829166388
"287",541.386521689528,4.04885172697514,0.866314472684975,0.45860593440511,0.106428371716648
"288",515.957092857569,3.7090664664683,1.51497450766225,0.671707714727691,0.10478105586079
"289",587.52932544443,4.38845175848178,1.93334381706502,0.868962952488333,-0.0605141981688033
"290",527.054130836212,4.23878358403665,0.359800382931203,0.413251948278523,0.221748203146056
"291",551.427014802669,3.86362261086053,1.78685433624562,0.249150820306308,0.858386332160667
"292",576.614591796522,4.10432973448594,1.7771388496493,-0.0368539235122866,1.58024842026354
"293",566.351755865145,4.14975883219534,1.44262941577484,0.639269527258311,0.0148804079043109
"294",548.103933800308,4.30401121164773,0.828007281162183,0.457958601026837,0.819663026784895
"295",541.836913108921,3.83526347873241,2.63615613297235,-0.0339635736198292,0.679786213257886
"296",538.647678907495,4.05794001584464,1.12402645423932,0.734450941012773,-0.209749107825853
"297",548.739710643016,4.95776405688408,-0.495242635436319,1.00035375869282,-1.03882757368255
"298",541.913934679506,4.7534063738793,0.0408477303919238,1.70153113336971,-1.33508083331497
"299",552.063307666985,3.90115518000284,1.23991113255689,0.782839284257389,-0.621217108222327
"300",529.406580394678,3.68048365469246,2.27824980651509,0.199417869591407,0.582806934280077
"301",561.923695824679,4.82515356948668,0.249554908529305,1.14615753579969,-1.07878581506705
"302",574.442866530696,5.206736672857,0.55512121983229,2.80504232607147,-3.69316234681061
"303",532.882844120024,4.24414875871597,1.66858376306417,0.305505193981562,0.167040907434951
"304",529.761152519797,3.88703932537904,1.86160943248824,0.814958756538129,0.255765223640523
"305",530.115060036568,4.01042893060259,1.19391489062637,0.0293363046893193,0.591865974940975
"306",547.684490596939,4.06011471765212,1.51474089938958,0.357727625439629,-0.0720152135217089
"307",537.61626123444,3.48179179846892,2.32888159445109,0.585412226953109,-0.218537137516945
"308",574.33655458115,4.89388932957666,0.0375967597738727,1.31019379879822,-1.53990111559107
"309",532.964238335935,3.77913261026481,1.62758279084622,0.718312778592104,0.316297798834746
"310",521.422445218302,4.56317775128368,-0.137413382415837,1.59023906255855,-1.27462934113336
"311",522.485528911772,3.64985781199337,1.77789957799194,0.426743664432499,0.655725899473304
"312",555.872629956546,3.99791934428328,1.49785342515393,0.379115853957182,0.920355221353509
"313",564.598244263088,4.38435489513789,1.25734807170712,0.737312527394574,-0.113736826094471
"314",549.367904736265,4.62417986468371,0.245457873463618,0.107369199474403,0.76523433131821
"315",513.70181528911,3.53277041834039,2.05861525124335,0.435946495233179,0.108465828462654
"316",529.627097223847,3.28075205166256,3.10312313322962,0.717381183685164,-0.00402182406298451
"317",559.938142435408,3.91333716491968,1.54111772213646,0.386235464763501,0.0578148119008525
"318",526.048733590192,4.07156543393205,1.4004803083209,0.165755244738496,1.1697912122084
"319",562.166413539168,4.11242184091152,1.05924952153636,0.0661688696979355,0.672799610569793
"320",618.122938012329,4.99852816243815,0.188679124815788,0.960679327371444,-0.89996050046735
"321",551.635205297754,3.9757289811284,1.59108664470414,0.532883613288027,-0.165186678644298
"322",563.324837124078,4.20736132206886,1.43845046210574,0.761705631403157,0.0824967795089608
"323",529.676262650083,4.11021559773032,1.04886753481203,1.00174146673489,-0.742821742193485
"324",546.788535318659,4.69434491443355,0.441883183916261,1.22509679156456,-0.570539600524851
"325",545.830053275724,4.02550465835714,1.11484902749895,0.617061445095457,-0.327854197014135
"326",527.467907610222,3.88721073414698,1.1661193492207,1.00946439740637,-0.650996114523298
