"","u0","u1","s","xi"
"95",648.993683164221,-95.5965660466819,221.416543321221,1.05173737175355
"96",575.684970441153,-75.7446015498052,89.8704015184043,0.776392523729053
"97",566.536730101243,-73.0660033315481,105.233898465506,0.838510141473983
"98",667.439587066575,-163.197826417615,148.097232530178,0.530147248798179
"99",595.599352874468,-77.5406344686087,112.134003741335,0.72559925426923
"100",629.650052092703,-134.074853469952,132.4460241098,0.71550344930532
"101",563.174875239658,-108.210289531671,96.868666259938,0.991775364153175
"102",586.671101453835,-97.2482049158083,91.622287760922,0.404240330867026
"103",539.03023902234,32.565519552094,108.594617395214,0.243715136650837
"104",605.491035096748,-150.64165243022,102.856405823487,0.783359630424887
"105",544.065355586094,-52.8943159633662,75.9997245748156,0.608867160730518
"106",601.658706793312,-23.1090222674414,141.066653253441,0.352978403691842
"107",603.915489740737,-173.269111968597,80.6035854782776,0.574588895719037
"108",547.994320743334,-62.1289725504353,73.587981596903,0.804569175146894
"109",620.495144005955,-100.683354111803,147.298603034651,0.837929062130234
"110",620.019398017409,-97.8438723777609,105.28731361309,0.173227773465599
"111",564.57195444293,-111.064477760257,105.907178214296,0.779955006200002
"112",569.147124186022,53.0273201972158,187.465698650774,0.538003706805398
"113",608.510262843863,-91.452648733113,116.167204450531,0.779138277743506
"114",616.043886765135,-174.752732910478,91.9525478917298,0.53335389609163
"115",582.454085579427,-49.6516849417474,127.709995116717,0.626597135080849
"116",612.788983723872,-100.510002692238,131.124454713929,0.699409220781041
"117",560.514544553667,-39.7513252048269,144.134441044364,1.21353880284948
"118",594.813649199425,-102.756781201759,117.948098813067,0.424619694063903
"119",609.318546865491,-103.94277924053,112.120785295065,0.838221714343436
"120",615.787465227538,-148.693025923594,112.299076978894,0.511744402891668
"121",609.621151697562,-82.9686680772837,166.953805380513,1.14213580169106
"122",603.932605797633,-105.957176237092,121.755999524631,0.70691336290562
"123",566.993393304089,-84.2343102065738,90.3831304753734,0.807824313352157
"124",578.829905838949,-98.2930130788997,104.762330428016,1.09192569097735
"125",580.248504253246,-89.4463810836637,137.528768633228,0.86260129263079
"126",559.409447918127,-43.1691913600935,97.3913455085473,0.663536186470456
"127",581.009812584595,-65.0172545136409,100.051496816957,0.351367285527255
"128",573.630245231575,-29.6124971770592,133.288820058089,0.543748974013571
"129",556.638204894621,-36.2490639906515,104.917617611931,0.399156844683538
"130",595.664776089788,-101.632106638091,115.714502013752,0.381002517144764
"131",562.482446895732,-108.386608239813,67.5982529706488,0.70161157305933
"132",572.863110046114,-35.9805497829284,113.391257701111,0.701547420615543
"133",637.377367686961,-183.594865735367,92.9110565632334,0.389401971390425
"134",602.162547292409,-42.9690840973932,143.076922617777,0.805409386688555
"135",576.280524606923,-99.1432902891165,95.6560210208918,0.709159262292083
"136",583.229838130831,-109.77444965405,101.121217231706,0.653570486784563
"137",619.159158406055,-89.4624418736888,165.329108093681,1.05089316066686
"138",656.935633719796,-208.361946166227,127.25241515909,0.388029141244794
"139",632.237507331946,-183.026500723927,112.234980441058,0.650392494658736
"140",579.311732758811,-109.049267663333,90.1210590467889,0.716635452584002
"141",572.904016939784,-82.948965094244,109.354966704373,1.15027068974062
"142",546.242616350894,-49.792608239679,112.523990891433,0.536914247759886
"143",642.931340597771,-214.503215702851,105.87754448588,0.440816478677459
"144",565.234865295424,-50.686326376307,88.370762651694,0.603276992838403
"145",606.536482061086,-123.608820374069,116.486691528483,0.669633516738371
"146",607.676832896319,-130.738073329453,91.5348341199554,0.619853816118568
"147",565.181314018589,-34.1811192300225,164.262421091718,0.538412542396553
"148",561.327847982134,-61.5332010411881,106.617396148828,0.602903588316513
"149",576.426186985184,-91.6034307200896,105.9896354038,0.9552985769232
"150",619.728713260556,-140.39161294402,130.811671519634,0.582219202308752
"151",522.820324058706,-3.11344620668252,96.3468459967986,0.589838662111489
"152",645.385214918795,-140.2486959117,148.848925072275,0.611363398901463
"153",586.416879299734,-87.0040129116615,92.6561280471924,0.565883275130709
"154",581.661577808143,-77.3672431051944,153.485403049946,1.06065897937915
"155",584.694630416376,-72.4037842128388,135.310053554622,0.637757895677925
"156",538.532963816166,-39.2758343239189,83.2254213444592,0.628339653217757
"157",631.47285199743,-61.4703108973905,131.362225063486,0.332741864505406
"158",619.226302148687,-112.536090971627,168.880560226199,0.876117994997848
"159",565.158365378318,-88.1620668575698,109.283366480076,1.26614645721413
"160",571.307431188177,-28.1335634317892,123.77172356676,0.424014399527173
"161",572.237237589276,-110.035024011528,80.2196704312894,0.793416921002143
"162",613.748878143335,-123.257629958838,124.389683958483,0.501586975992407
"163",619.965391952804,-100.280520837807,154.276583194613,0.719723385974146
"164",631.465871123929,-92.2886709593254,139.714410149363,0.495656487961797
"165",564.582975080095,-9.44135303609389,124.594570555211,0.618247580591653
"166",615.67944324475,-127.954652399876,116.486145824213,0.38800720694188
"167",621.865150723116,-109.734177801698,137.024895864819,0.557663086130176
"168",602.112251912019,-83.2496484108444,137.681613712615,0.693810892934422
"169",630.983008419936,-149.665857223806,168.194891497599,0.635500021031216
"170",574.242130341287,-49.3878867029459,87.3717913884154,0.449684736171927
"171",662.256517255215,-236.521818183567,118.579792362827,0.493807903370148
"172",578.884623694153,-71.2652695359723,116.894029790848,0.995813339847651
"173",583.924675795492,-48.5640674277055,125.436703389617,0.831644782090684
"174",611.253105176505,-111.570917976491,134.750517331032,0.935782580745711
"175",562.461454320638,-73.4195530606129,95.8132886827641,0.944198794258993
"176",560.973477328884,-63.4666816725479,81.385924189667,0.735662971724571
"177",557.604186758188,-21.9486905133343,122.879089066884,0.728556608769101
"178",551.514553911359,-67.0204898063597,90.143682494513,0.633951984831338
"179",587.581622076041,20.1327930271895,157.081993555003,0.300639531434921
"180",646.511545396407,-198.456658981764,112.162655633615,0.426387919500186
"181",598.830323694682,-151.514449724666,96.0997389574941,0.638623287573957
"182",608.613934302118,-63.2048217174426,129.979716978255,0.785821609179328
"183",551.881239727018,36.7054045978222,122.866691618964,0.310381028444654
"184",526.03236406357,-18.6060122512185,83.8464025761057,0.45347364277676
"185",608.904512151133,-112.201348993549,138.707615611359,0.744709165537024
"186",577.436025461165,-60.3781628558924,117.89072434263,0.543811434749016
"187",592.818425804164,-28.786529491349,141.109029544134,0.532486263323587
"188",590.822658418013,-102.943525166471,108.432999973067,0.797655351434928
"189",577.130027037874,-75.1179808184166,88.3091388304632,0.513616020994679
"190",559.299577050131,15.3376499133804,125.816656970083,0.32868430492428
"191",582.326503804828,-144.964334848659,75.299903387169,0.760039070672526
"192",601.803028967358,-162.866485080093,98.3784614757162,0.532153358701355
"193",539.486776260411,-81.4189124492923,60.8711630045288,0.947940470971548
"194",563.612560825794,-26.9463348631127,111.375140671913,0.666528816183104
"195",600.058841580973,-97.152278856624,125.949182309511,0.362932885543978
"196",539.128581776971,-94.9553335680836,85.8760791594942,0.826150844404921
"197",585.884576783278,-88.4493437382069,85.7899100161984,0.671511116889601
"198",569.559235298591,-105.248588767366,109.710630149946,0.845875346793293
"199",549.935572674095,-98.2071767606175,60.1723654461443,0.668790335792493
"200",585.692757985079,-79.2247316847465,115.163896223664,0.596491548108051
"201",550.927639658435,-86.2946257666166,84.7298807403792,0.780348118626175
"202",585.881908167978,-79.8496807773948,126.152104533044,1.05787002799328
"203",639.274173754191,-143.312518866463,144.477253426674,0.561984363190038
"204",620.953454096476,-169.161265906085,139.874411786106,0.622059644727741
"205",649.961237419795,-63.9729664144803,195.554404453269,0.475769323181361
"206",573.152227438823,-106.837052878287,89.8592843248364,0.58558619645465
"207",577.435482312054,-45.7058612704132,94.4884975115102,0.390421388158476
"208",517.728163103907,15.0083556670493,98.3878119622819,0.373442454822136
"209",551.711019660927,-10.4981666139047,93.689775255375,0.316422673333033
"210",635.881311426449,-134.288327601744,131.353870521347,0.674004967746121
"211",596.153317537307,-126.45694179275,100.752315688293,0.675543042742137
"212",603.069244049248,-136.557806674236,98.963079758102,0.635349106679111
"213",571.638187371086,-72.9492232873256,93.4295203966009,0.750546476460044
"214",561.959139935338,10.3706174471282,126.983450696862,0.386927916556875
"215",609.870828409863,-124.340592072782,133.769516092623,1.09474387870025
"216",562.462579271814,-74.1554798908242,79.0342171940325,0.763671742674162
"217",681.491152125849,-246.943390733338,119.19748572371,0.528362052588166
"218",581.100277877689,-54.1538590707053,119.200381083442,0.517713548118038
"219",611.862480678395,-37.2904861558507,155.299183376813,0.55504350096656
"220",607.172587865189,-141.045061923367,120.809367368307,0.398464140188551
"221",538.907422323538,40.6736079850625,128.804593500746,0.29817711595802
"222",596.766761674362,-68.4870306552885,146.945561466338,1.02234567300427
"223",606.532286330345,-96.5613461257032,133.216249508916,0.733481736890023
"224",599.707579364452,-144.565095622529,137.608532420231,0.804440784381933
"225",591.463291048922,-66.3608129228849,116.692473084124,0.664535564560524
"226",549.874286958527,-28.2572560263567,116.500299893859,0.900258344350913
"227",559.140498746919,-48.7294789341843,108.300303174761,0.619209008784576
"228",555.2201079351,-53.9792527332309,104.84664133135,0.998121887038718
"229",617.167363180585,-75.1423022852119,156.988314640337,0.831602476617344
"230",615.707953808565,-141.737855139444,128.516148577973,0.856119061792277
"231",575.760249098155,-128.147274031433,76.0196684266984,0.71761271167838
"232",540.965070972735,-89.0203720586664,63.7441611241032,0.715236967984851
"233",597.447675478988,-90.691538538197,144.70623441371,0.926061005125843
"234",599.690150227412,-106.350272049895,97.3406916357364,0.662432263348764
"235",556.631218927099,-64.1312721301334,135.860420626455,1.28199498888595
"236",573.857544529969,-107.699747125132,87.6271594863388,0.472099977207205
"237",546.740129308289,-40.5913268069314,101.040786595407,1.09896192121491
"238",609.074744303994,-118.886893209998,94.1557377982793,0.370598898799279
"239",652.147198126203,-219.238759930715,161.437702969697,0.476671749796141
"240",588.147240062323,-88.7257322381817,105.326702857671,0.607420460529275
"241",584.919468726638,-61.6382314192155,107.187695067004,0.451706568369893
"242",548.085334387011,-52.9838546874433,93.3141910482903,0.551557574504238
"243",587.968939594774,-109.384941286827,111.236234474058,0.588471040405051
"244",538.61002875905,-47.3931154988606,95.1046558004125,0.962496701163421
"245",559.803393146923,-94.9698797514057,80.563158381789,0.687401857440901
"246",551.874117306508,-60.7551174788369,120.561805068296,1.06170830570319
"247",574.417616527811,-110.918205216519,146.309628024097,0.537391426861049
"248",564.459639913201,-24.5135037144895,106.48811746363,0.553143782848992
"249",510.614579452275,58.423705640627,109.333279752201,0.321517873977104
"250",650.051385345545,-142.382585421703,130.32412954919,0.419560123917112
"251",565.163740901138,-97.2274858131715,106.813332595942,0.91997381218042
"252",588.829411303624,-59.922928035448,150.373368367333,0.548448101814112
"253",657.040605073924,-225.502892633838,139.440631326367,0.739038250267798
"254",567.474849947942,-49.1539570122198,140.792026929947,0.609465262035931
"255",571.614998040461,-89.1214010377418,100.157766302645,0.809145822235026
"256",551.823984191737,-52.9641388924376,92.8851521175258,0.839409575081578
"257",576.501788411659,-36.4441396940698,111.989677590485,0.654448401877807
"258",632.737776516276,-142.666342542274,136.177421211126,0.522288332685785
"259",611.482829257103,-174.876456752528,87.9184234566819,0.691199439729089
"260",622.420029173258,-123.145216684819,110.655433112445,0.411134396750423
"261",564.775601857638,-69.6318793472225,139.086953979832,0.846229472842278
"262",589.441217758641,-76.2637734687287,98.892175318412,0.616352750580599
"263",534.721940406547,-63.8260728187879,65.8720107659545,0.985749088116168
"264",576.838045561438,-77.5228431937464,121.314377407024,0.607426724436382
"265",624.984369369976,-112.245974573786,123.482421491358,0.535252474122874
"266",517.064804615211,-19.7027206972338,81.1172358881752,0.837613683914136
"267",600.682508398915,-27.2246409939467,157.641675398758,0.548855556591672
"268",571.411784650069,-72.004119574762,100.010506854503,0.953835433974696
"269",638.379443661412,-99.7220396465949,147.30876412699,0.446422112924409
"270",584.127470429418,5.91668272225788,122.434516059912,0.296154317191045
"271",665.922963900704,-135.95970523237,225.189499263355,0.532306790461746
"272",565.763441784322,-49.6320246707106,84.4459655565784,0.4923630970597
"273",581.846876992523,-141.571024836651,70.0883308333207,0.603007253491586
"274",543.711078622088,-16.8598662702684,125.891684034723,0.467539540935121
"275",604.342492075732,-81.8644298218789,133.175501514301,0.462103310966584
"276",549.572276093309,-64.6800755219784,78.4040120943763,0.800772086311572
"277",558.045863583618,-68.389071329234,74.1274301116336,0.44606599802972
"278",700.338733964495,-203.855453392004,198.044406138324,0.540674520396533
"279",619.676415212686,-192.710881202398,94.9304305028685,0.604453882516103
"280",606.619494770279,-96.2426798848928,152.141312475868,1.18744523102776
"281",605.92976480977,-68.8102533125005,115.947151333985,0.29927373004164
"282",654.435794303738,-114.584864803536,195.982175446781,0.59127034430052
"283",574.115121454152,-126.226793490903,89.0253821132023,0.828456287466008
"284",624.215694028511,-175.12765022839,127.763088959339,0.73826372811008
"285",598.738855194845,-168.735245150122,78.2331580141941,0.41158090774582
"286",611.942389320921,-73.12973134545,110.611154899614,0.385997335996184
"287",643.007228370923,-127.840796114488,141.451447580678,0.662427164081255
"288",578.481808809603,-97.6560468215172,84.0639714282184,0.756738748912785
"289",593.348795754246,-42.0784527986471,148.980916366223,0.823628206173078
"290",604.283001612442,-146.908476428664,96.756896833121,0.776005726233833
"291",621.344014049678,-128.117094908057,160.41107002415,1.18244087529027
"292",574.608048623782,-46.0954226423389,115.010103768518,0.606093511738791
"293",543.494668571144,-55.1052456646656,78.789627714766,0.883749779990469
"294",623.447279560538,-91.6679641787043,135.049112606851,0.742937505368281
"295",583.34906953652,-80.3714095205685,116.717278622757,1.00621875575718
"296",572.202840297063,-73.6741044873072,107.967329901107,1.05729898500805
"297",577.888554613332,-73.2948243162904,98.2590188826848,0.671414603866353
"298",629.007471882361,-158.450935590981,125.686966807617,0.813912804104828
"299",585.49762670443,-33.9265515980788,127.37718407122,0.364312783954763
"300",600.500566338718,-111.711747170915,103.543580594177,0.544567687054022
"301",599.095154375647,-80.5043776217846,118.717795933189,0.541608896482284
"302",579.750701498119,-54.1569315503026,131.898943564767,0.859689261053934
"303",577.718214876732,-48.2698670594294,116.436987175231,0.854217522513161
"304",547.12009721453,51.6211511986683,166.974883372852,0.580634257844633
"305",571.837088174192,-49.3472870151622,105.403550399538,0.56141878183113
"306",636.864768877827,-162.888060502376,123.17855735348,0.714579294130003
"307",635.395655628991,-130.978576967029,148.875300472524,0.917234036936599
"308",587.090204572572,-46.2052962575263,108.479524988389,0.484074090603744
"309",567.328596401919,-78.3294511653614,93.4273258452976,0.666265633973005
"310",581.494432180273,-66.781383719392,118.97162998597,0.67116717740612
"311",555.894884663374,-52.8915976564212,110.608242140291,0.272068688801368
"312",588.310033406022,-110.210813471243,88.8155840573069,0.608217228440581
"313",588.548787109001,-102.336546903217,91.6987322345468,0.598570732377123
"314",563.920840277418,-93.0102604350693,74.0773623914638,0.806998728775363
"315",553.651874784609,-5.93522468679721,94.6922224778275,0.450729666930164
"316",548.70455177487,-92.6530473044774,75.2032784412336,0.674485383715545
"317",595.458539351688,-66.348919570168,127.704643237144,0.767456169254413
"318",588.439429869542,-61.3680029747948,106.938444667849,0.468130389640907
"319",573.951836061307,-47.8655768492451,142.446595981017,0.391473656914503
"320",578.517362705193,-81.3063365145579,122.023798563959,1.05455707615385
"321",580.593745241368,-54.8201868940239,121.180329957568,0.566090695179741
"322",611.750968387584,-79.2294490750057,134.013107355233,0.401240582260978
"323",575.447337546653,-73.2632428433902,100.335002874406,0.77478093780756
"324",542.691322488252,-52.3650603601387,63.2403015291715,0.661225971180875
"325",548.416098956747,-55.1608045276855,106.022581163506,0.95208440972964
"326",589.114872928052,-92.5739817870611,87.0125994501515,0.582660059170644
"327",609.917819713137,-122.975819157964,104.354411049526,0.737135554382972
"328",665.562565995146,-200.954795621563,108.105063298811,0.391070540641619
"329",631.363225904269,-147.010594702444,118.110177108791,0.466816990763147
"330",543.99887524581,-81.4248286633682,73.8973226211267,0.942396771033971
"331",599.664351083074,-71.7072851732622,130.997124631942,0.775157445955264
"332",577.091839122947,-84.3840693961323,121.64594646777,0.973158997112726
"333",599.847378601023,-79.6089835833699,148.344999498476,1.1326724984625
"334",568.984314855407,-38.6215621978004,98.0085416682567,0.564404785293422
"335",586.823777354083,-54.9364383756181,119.150272179468,0.500678076128036
"336",595.478950463795,-58.2147469819867,140.166357197662,0.49892344465627
"337",626.506945944374,-121.365278541596,124.690481059281,0.429963649273325
"338",583.710912292455,-80.8650646989495,99.8459372337132,0.76766937546086
"339",579.400404271464,-109.578428818101,91.3596789980824,0.441361963964515
"340",650.622806280573,-205.816256713968,138.665422740795,0.693989803546756
"341",572.589991259226,-1.40490295502489,113.890244263156,0.34356984155907
"342",637.509790996289,-124.196681778338,134.432384024904,0.531901716583411
"343",644.720727776873,-124.733210006736,140.818583794382,0.436785219401779
"344",521.153470796667,-67.3358963883226,46.9130058967594,1.15636133527254
"345",537.975205172757,15.0191559273463,106.250846913509,0.220556418577191
"346",531.03384573226,20.1921632175256,124.955131329991,0.834295064544485
"347",632.333938841868,-86.3336629940261,153.551637647869,0.454689165786407
"348",527.845432343112,66.5141846383185,165.136108504926,0.356925783315584
"349",600.291051472233,-73.1776228844297,111.498194793555,0.391132508392339
"350",515.526961836427,-24.934078672302,105.074258177105,0.293281390180656
"351",627.590568955349,-109.660489012724,163.910275599314,0.673550343596004
"352",585.782497834988,-150.480840374061,125.454622174961,0.928460660287159
"353",617.43710441058,-167.71740972965,91.6326743240498,0.157161604617902
"354",575.843495944506,-54.2076280881638,133.766167104651,1.22168825851458
"355",528.611987370168,-19.6081697701454,96.7229686052497,0.614794247705284
"356",635.427803560866,-149.645852531653,105.715692532902,0.450580243091281
"357",588.921408168282,-95.4300678503603,129.323650379552,1.02346579485936
"358",607.125631626545,-67.1793460517423,140.305455317439,0.64697900824648
"359",624.414562400642,-116.430663328295,117.540390568681,0.563381845669526
"360",656.743448514825,-95.7484694630262,202.281201569121,0.855025144403974
"361",584.124225647231,-49.3763457069115,124.272753459663,0.88483257579928
"362",572.043101176302,-62.2234077979004,112.057029833909,0.729273840490309
"363",591.887548988316,-124.651067163413,101.755938556717,0.697932398111713
"364",573.674696322108,-90.2462325721779,105.172029553431,1.11922946921517
"365",553.037429180139,-43.9017858345384,95.9251630536735,0.819583111671606
"366",563.814708045901,-70.0383127376112,118.808694281621,0.738891996017837
"367",568.108998733136,-75.3194286789096,143.744516906717,1.12630995428001
"368",433.560466293155,324.620587749496,335.959332110118,-0.134716358319811
"369",420.240653777838,148.982419346265,229.531271170247,0.184523876861331
"370",581.708523067385,-14.7721338950331,128.428401825398,0.55406634013497
"371",609.760818521449,-133.915573189486,105.411423353609,0.565802005990937
"372",619.830971714596,-162.089063993739,146.866158487555,1.15968751702082
"373",601.85217796347,-50.8410929357632,180.040471556984,0.200035574247519
"374",601.96573600568,-139.295623347125,81.4495606212461,0.297984870868139
"375",553.341079715501,58.9261306610524,148.650396204806,0.338529298452883
"376",568.592691797701,-57.2330627534964,102.052847384005,0.854760963168348
"377",568.406693406574,-85.3675769779176,97.9443068234027,0.351452746413116
"378",594.294981734156,-59.2753390669324,155.300018364835,1.22301923423684
"379",609.161166193001,-136.924371755458,112.625516113023,0.555877363054444
"380",612.001470813249,-160.03681789884,119.515061673468,0.538762724799755
"381",593.522380435182,-102.489753482236,91.5982017163124,0.437634486762972
"382",573.360345026525,-88.23637791169,95.6726419332481,0.934329226804949
"383",595.943425863152,-78.7933483748081,131.69531979474,1.11320639904902
"384",573.391325284449,-90.8855050115143,107.070186508335,1.05698582405498
"385",589.511242503467,-79.2752376072534,108.032143699115,0.797951635627509
"386",582.422871373021,-95.2733002075359,105.924191947848,0.61668504955082
"387",583.646579861653,-87.7451341305604,124.103529989165,1.13933073141675
"388",585.094653599853,-99.8720335698709,90.5160264522496,0.514459815046395
"389",564.037370629754,-106.33427194925,71.9600476934581,0.74839977130813
"390",630.110244520116,-143.387715635034,117.364143362209,0.513440841004829
"391",538.267373447341,-38.5089864985131,89.4278030698288,0.796829777421914
"392",585.609998587171,-112.5785366709,101.292394063779,0.78641760819773
"393",575.549425856638,-77.5078477608248,96.3647059732428,0.789854973702555
"394",545.669145959513,-49.881105484442,97.9685372475859,0.448394933174486
"395",592.006142300745,-88.7991870584439,125.351910018242,0.635150709522487
"396",621.640817786664,-114.012957362665,131.080492974446,0.573040726655148
"397",583.238825302661,-106.514549963465,88.5676917077834,0.560176230025076
"398",642.009999810484,-205.37078620611,108.589034230239,0.572745461955111
"399",605.7236197275,-182.016647966605,129.072520182939,0.579680349256739
"400",540.956413724465,-63.8695920773169,77.7815866008454,0.792990455134783
"401",570.10414190936,-132.128694551383,95.8338224517412,1.19717261039398
"402",579.393271808522,-110.077670811917,108.17890155585,0.763119554683746
"403",604.192745283559,-196.397327051465,82.0511464605739,0.633851240490867
"404",667.358397228135,-108.098182151288,163.480466580509,0.632237033025812
"405",622.594011456673,-171.026972452292,118.657633006887,0.503246482247408
"406",673.826844612031,-263.78536279358,134.147683513965,0.32378643382545
"407",590.091778542863,-131.324924514583,88.4415011797004,0.403358202665678
"408",597.820292011121,-104.066398684974,121.809302853093,1.05866097033042
"409",596.646149219503,-79.1253097604465,110.786698449354,0.407665426281361
"410",599.611857155348,-141.28967222121,109.514748055525,0.515928337610246
"411",697.05049796841,-140.257611349649,181.79877718422,0.536386495472422
"412",604.516881025121,-119.736355783133,95.6851004214504,0.336467883150685
"413",568.31878671554,-87.6588238042565,90.9586953209885,0.436675352972635
