"","u","s0","s1","xi"
"106",552.215099891768,4.56900954966456,0.447215744731638,0.505015486286329
"107",531.201739702227,3.90375341596429,1.14318014870093,0.519798532974572
"108",551.191746974882,4.40926950124658,0.36364688692273,0.398509513358225
"109",557.576809616273,4.48901460560141,1.18687237743065,0.860963051626595
"110",561.837922645366,4.59244714490079,0.255715982635296,0.365264296864276
"111",539.394855990483,3.64441859927846,2.3566904248051,0.512670248326959
"112",541.729608369488,4.55085401578382,0.509868267034367,0.873340807844308
"113",565.963446112979,4.4305999574648,0.576789743940756,0.749109509943783
"114",568.430118630448,3.86566265442743,2.2608802016624,0.371027692383944
"115",551.619152159638,4.13922863878778,1.18532120936001,0.602939185271861
"116",533.546612765383,4.18155118498064,1.03275955777238,0.713175395833528
"117",522.755985363805,3.89664806778119,1.30533353019654,0.768676929559992
"118",540.264716873703,4.2028591018429,0.93633944988215,0.49646101442142
"119",553.068849301262,4.18312426827678,1.07821119314574,0.873429505504186
"120",546.871830275504,3.78691247854997,1.63380796874442,0.44999920681859
"121",573.186879370239,4.66962186181881,0.682254763232461,0.92735616076158
"122",560.703913465908,4.28510292149912,1.18809208232643,0.516201598851068
"123",539.733802936521,3.92644390525795,1.30564388564749,0.659897745120549
"124",531.490607979545,3.68911348652838,1.97304877878588,0.950292013571288
"125",537.192353809034,4.24641228720967,1.00737827265933,1.137962512098
"126",540.681521622864,4.06202170576012,0.640489130859998,0.412588538880565
"127",558.432811221595,4.04573433644316,0.948085968022611,0.471937013028599
"128",545.11863157624,4.61534525498175,0.29796192172949,0.834089262803529
"129",531.244755050368,4.05035993256918,1.0308292247999,0.616882053987665
"130",551.785826719726,4.10321973264201,1.4014009450889,0.395170498982951
"131",542.83990388054,3.64309020082088,1.5366314384537,0.433689954927134
"132",546.397196395534,4.37234484903143,0.424983712843971,0.379792215989699
"133",557.22622212466,3.79333799440935,1.37721818721531,0.369144298923471
"134",551.953902431412,4.47805045772317,0.606154033773171,0.738146603548948
"135",524.595634637685,3.28079610063723,2.22111659769217,0.51399580624082
"136",556.159378915931,4.00637650851758,1.18359623460809,0.348034744211659
"137",526.936135973141,4.02887847411548,0.82641711957252,0.469874305520589
"138",595.935682654846,4.57454940738907,0.891885329088209,0.414551215503417
"139",560.084457254318,3.85663959385721,1.46731109794163,0.447729089910458
"140",554.949804915205,4.03793691335498,2.19433971324877,0.191006938916874
"141",528.058060432328,3.81707713962248,1.26380511882798,0.772117209234914
"142",537.319470482507,3.73316345224268,2.05076221940341,0.712785583702976
"143",588.277575754187,4.21368073266242,1.53286498561001,0.44075981214409
"144",550.844821564532,4.39792086207156,0.288869155557025,0.459198608522104
"145",545.351389790492,3.93356811387325,1.30858351585587,0.496896478614164
"146",549.969899681052,4.08398161296325,0.662331564006823,0.349198690575071
"147",556.737946522544,4.61028174508112,1.02118993384759,0.769297006639565
"148",522.578343244808,4.19277635345984,1.10222712984339,1.02366814441197
"149",575.478026794246,4.25507230380917,1.00163196893577,0.55424554005461
"150",538.340638238632,3.84074692242073,1.48916247442172,0.272755748752259
"151",527.284636161546,4.24988426941535,0.776932392687382,0.996517109932736
"152",577.883686969844,4.25966583989633,0.926679222236809,0.553227075274747
"153",530.903885334684,3.79228448090439,0.887525224749311,0.578676093758939
"154",528.207451227768,3.86543082957114,1.41904870303636,0.821160885523046
"155",535.603725981794,3.75770058683799,2.03090631732512,0.711009308476368
"156",537.200072872306,3.83522229702924,1.40187114266903,0.588724462563074
"157",567.320280168115,4.69665259126356,0.18574399579491,0.450073553730022
"158",549.724825361897,4.56411524410165,0.703749676882423,0.638716993066671
"159",549.271936916491,3.72798985789697,2.15360518709582,0.501115320353972
"160",530.69660755752,4.14643461338008,0.91651060619946,0.619344252484505
"161",528.145590064146,3.93829649762354,1.19209633697037,0.828129214151825
"162",556.46511056973,4.22591248209379,1.09387022596115,0.532496632371441
"163",577.185854540032,4.42240036884555,1.25322016463404,0.423514496736138
"164",544.392636406921,4.30169882948316,0.714141493067287,0.468573875994786
"165",553.141428715392,4.57371810629205,0.438710342802365,0.586661095143563
"166",538.260723196543,4.15904951077378,0.788674867973779,0.394860152854749
"167",575.602002614351,4.93838368530213,0.0734663032790307,0.395273509057022
"168",559.063119777179,4.25912502151128,1.5328459465667,0.52677425431227
"169",558.485138053658,4.09524955434781,1.68825551682719,0.312367172504586
"170",516.241359620705,3.62732102618915,1.01302869678919,0.606165172234782
"171",550.082582668319,3.75230187996468,1.53933528482597,0.396759085685203
"172",543.945035729453,4.298703945761,0.985455990842945,1.02611732184835
"173",570.864591722447,4.71772216385129,0.136876415023921,0.27164659439026
"174",540.539122621596,4.25353763831025,0.950167650905552,0.922445987304925
"175",543.408166160852,4.05338314220966,1.19769333483154,0.655595787532084
"176",551.367624157666,4.1203182304975,0.924753155723256,0.580750528271243
"177",536.375687824711,4.00977644067248,1.37620621790998,0.755634658308055
"178",553.088178792534,3.66579601576203,1.96408445877525,0.339347926734894
"179",546.229227869213,5.15139269760371,-0.159402438282526,0.729187377924851
"180",592.367767816544,4.4465156754209,0.98857176491317,0.259314328518618
"181",552.437869897314,3.94117106895215,1.74235657805169,0.429348493530003
"182",514.18094291029,4.20157408484608,0.364894743607691,0.709321195513658
"183",532.170383454833,4.16985906108026,0.671899072339694,0.613639698278014
"184",516.560704372792,3.70654949643761,2.14774719280945,0.376302327672384
"185",566.208321629855,4.25413729980276,1.38083244968462,0.652781896296151
"186",540.538600253881,3.96944169895104,1.44328623719685,0.485459734139366
"187",545.065466273681,4.33252875748452,0.801167751447275,0.728808508822898
"188",529.948566424449,4.11566935830643,1.07369104225101,0.448410290979962
"189",532.732557759952,4.01817728358139,0.950343181273762,0.500510738784545
"190",516.455665848087,4.2680102224195,0.339523364837661,0.47639513490417
"191",519.480477407127,3.83450024677958,1.03824743667569,0.785304510155925
"192",594.460431758104,4.31926339295511,1.24467903353261,0.53549852969877
"193",507.953395051886,3.49312833647731,1.87944556514299,0.965345207442754
"194",546.643664684302,4.15897412452344,0.970003588380949,0.739624896832171
"195",586.447876099818,4.67150472903459,0.850700369113633,0.559912257389792
"196",536.239891416105,3.54880296210935,2.49198889947266,0.675215866899528
"197",527.677335340209,3.60562993000402,1.14899891627691,0.573806196743107
"198",534.278580567466,3.89428377715823,1.5585136985756,0.779820605402881
"199",548.124188207167,3.98331482670036,0.857599836416824,0.565664097526076
"200",534.591605615774,4.02965108795684,1.13749609234231,0.454709873361571
"201",506.052276390235,3.4995956085614,1.58138198576314,0.729569191758229
"202",502.141276760851,3.36005981308762,1.81652926607063,1.08726170819298
"203",587.606920515433,4.60234328868692,0.65925801033936,0.361016584948138
"204",534.90537013899,3.51502519143594,2.33158571933888,0.411608477893944
"205",584.81308455697,5.13341052158602,0.29880776029582,0.501238127399509
"206",542.138759409587,3.65453522435256,2.24420848745994,0.479546199602889
"207",532.787455374201,4.22188295402711,0.597237753431552,0.632939463450651
"208",545.368351394294,4.75837753505018,-0.1647027141241,0.314585832753377
"209",549.514283748787,4.20703451250852,1.01603992941012,0.655445026024996
"210",593.37414453962,4.39618883669333,1.16109657951703,0.474160352833943
"211",525.082024958524,3.53341964565276,1.98630078856134,0.612973268535902
"212",541.552056304816,3.8908956537939,0.942037097457738,0.425312377560718
"213",538.885931854559,4.15398503139786,0.700764826238323,0.752489306281819
"214",564.084577349651,4.53806944155242,0.389386899508716,0.261046399378007
"215",545.527155023373,3.26482981744449,2.76433673385257,0.472638234827761
"216",522.029341226696,3.67136007013331,1.55694897582327,0.706843624787868
"217",582.785124620475,4.20445124668544,1.64117658044093,0.253331839174882
"218",537.021860268916,4.72703282573339,0.50281116467845,1.20844278107673
"219",547.138365638001,4.78125739497514,0.120024623794336,0.510270015959808
"220",542.321279984897,4.25630389484387,0.906270730178942,0.37623889643746
"221",515.683397727671,4.02548100562665,0.897331728144001,0.555962868086566
"222",580.16335552689,4.58545318222499,1.02965773117818,0.871700433567551
"223",574.698838886091,4.65467222919386,0.504915974864578,0.783168503698184
"224",557.994288844548,4.16572014508352,1.40341622120689,0.319083462531557
"225",548.984335814755,4.4232617641473,0.65876580308843,0.864613932987215
"226",516.86259974899,3.78198296212616,1.79458868802553,0.889340099044662
"227",534.951747434043,3.86883654843098,1.35019498745018,0.683783986017254
"228",527.240354546423,4.17093770320554,0.902064077712904,0.949634337514539
"229",555.018861131116,4.38672007820661,1.10108033601671,0.558318526213405
"230",540.903278475348,3.91512063470521,1.21606405398277,0.466383721825063
"231",536.790741055586,3.76975292752861,1.48222187511507,0.50150618706163
"232",536.623477041828,3.83900823024219,1.2937924274302,0.683395500541812
"233",558.049695361819,4.46202677340334,0.770711290098846,0.656236609891581
"234",545.658263146182,4.01762062062996,1.5515409906192,0.68639234839397
"235",514.781173870044,3.24663472831282,2.74004352564545,0.962463792101193
"236",512.177891791717,3.61062696574236,1.04600874681068,0.586292927341836
"237",501.356241910102,3.49524039299883,1.57771314448427,1.13012388933068
"238",557.920557387206,4.36238047157967,0.60367850815965,0.286417497314572
"239",566.002158287459,3.78841199595498,2.35008161738734,0.433971094591933
"240",531.483159554617,3.8773640210479,1.13628788292487,0.550807085486381
"241",535.939730117324,4.15019315153494,0.782221502459376,0.523499173767803
"242",502.196108162403,4.22780195985407,0.342939028834914,0.489460530376083
"243",528.798248376328,4.05576640434054,0.904093220935982,0.646096125220961
"244",526.991202710394,3.6447980461935,2.25520075255436,0.728948871420266
"245",529.395675917359,3.97867459116297,1.01815885714897,0.505380162265369
"246",523.980583086241,4.00174326486368,1.09402467538154,0.774755909113418
"247",553.793286720339,3.93209167306351,1.65750676287554,0.63450341596266
"248",554.679650557408,4.04038242627081,1.42081054076876,0.537519162470179
"249",517.645776050945,3.81817502877635,0.937008368015703,0.429853755783859
"250",654.725043092876,4.94506872407105,0.791659140758107,0.264276203022842
"251",533.281788410365,4.19971635914096,0.932634207381849,0.831337859861983
"252",528.785613597458,3.78521743186101,1.6660018760698,0.696056329809491
"253",580.065436166829,3.69670541531407,2.69412866391561,0.404071879750516
"254",534.098429166031,4.08109947496404,1.66369818396234,0.573578048376255
"255",557.631858595647,3.8485555068819,1.84715000444371,0.631354401971807
"256",524.422858348431,4.11697700270894,0.663181439108517,0.665430288812847
"257",538.700600160532,4.02714433336992,0.802220770321278,0.600285363081953
"258",551.626013951319,4.19659329649728,1.11476825212553,0.579002018992987
"259",572.671880668234,3.67339790216631,2.36500739348859,0.392395298941349
"260",583.620787471745,4.35174704073876,1.17269519699382,0.452966490988404
"261",511.057060022524,3.59571389452543,2.41776837896451,0.728154045528363
"262",526.93512188363,4.01903913627617,0.728078257154123,0.639662344868309
"263",555.336277576856,4.25691153251302,0.691381243578448,0.615847263881221
"264",524.428854844908,3.91539395945143,0.827496152127866,0.76809517808652
"265",574.941514433123,4.1717635075311,1.30374280989668,0.409931031327835
"266",497.641441403719,3.27418782816969,2.04747079192717,0.758408768295895
"267",567.077093113929,4.78250815793187,0.251488410553506,0.601099601146536
"268",544.436528729213,4.25693195564899,0.701159474363782,0.764340864862975
"269",555.517130848974,4.56507340704656,0.693635420947179,0.517762740068567
"270",541.508498868663,4.4939641005809,0.130428262045768,0.518011260735058
"271",534.424586711844,3.48802411099892,2.40140393660985,0.457002930836374
"272",524.417068701789,3.88355919618125,0.982055469030776,0.868928232014341
"273",547.545054285862,3.8820189159032,1.33430904313547,0.566994163725405
"274",514.519303302221,4.16774373193959,1.05877697915276,0.492958784138398
"275",539.940323607121,4.48464554122683,0.708090349547185,0.312297554881322
"276",553.86234542378,4.00045320816914,1.38986631281233,0.580707847263596
"277",543.135205962727,4.03800323438462,0.63429019674098,0.35381880550332
"278",576.830248039352,4.37255418357434,1.96031413565837,0.613439130670686
"279",558.942820070003,4.12624369592196,0.963355493837834,0.498072640903172
"280",554.407818044369,4.34727024898765,0.86207087540352,0.552536417823718
"281",548.558061392879,4.62088940974595,0.244417362429497,0.26498189072538
"282",612.738051176381,5.1639108010415,0.552746700704186,0.539851314072522
"283",556.297406985358,4.20582747991061,1.06899017934209,0.821634360006809
"284",548.950250130858,4.02356517668646,1.70827841756061,0.843955369093642
"285",541.246370882376,4.05221628762701,1.04361582522035,0.227246132932738
"286",589.800322814674,4.81906594159311,0.09018951981935,0.470185710384563
"287",531.968579738075,4.20767513659196,0.518676301785789,0.708349750718115
"288",525.448851034369,3.68677375058087,1.50962192910054,0.719710191534487
"289",536.240821566033,4.02379417238206,0.848169777328013,0.59318599404338
"290",544.100679935985,3.96044896335169,1.52172827749027,0.565247420412489
"291",556.909144397501,4.13378059842571,1.35412572106362,0.857259526019167
"292",537.895418004911,4.29998920087548,0.899863146470206,0.780217831661886
"293",535.302881324706,4.25290364757851,0.763643328127359,1.07832654314084
"294",522.927898664523,3.8295876371204,0.959908846810319,0.730562793858184
"295",527.451800522349,4.31618591593455,0.556875455183842,0.997946270145209
"296",514.891893595749,3.55857527884826,1.78195040867043,0.906524470290467
"297",543.874552925387,4.09612259451176,0.772194915791562,0.687095903724277
"298",538.361445377666,4.27714354988568,0.668272007664206,0.713578572421247
"299",538.52756649791,4.19996577137818,0.726593675579071,0.44220965532243
"300",534.259905697466,3.9536046240952,1.3159529683103,0.460027928755547
"301",538.516464259283,4.25567958321679,1.15786256177242,0.911003522097613
"302",553.293328435141,4.42110993686476,1.01303049117628,0.832214177002627
"303",517.220284247352,4.16932059679981,0.784141421824579,1.21264047048944
"304",511.280450497911,3.96012799357793,1.08993516189161,0.737933992126206
"305",565.503876211539,4.29355947142529,1.03919965653824,0.387420685936955
"306",568.221338951413,4.21247049003115,1.32721658104682,0.584396662053597
"307",521.621249995846,4.14824854484489,0.910045065944597,0.642907160037051
"308",553.217729774411,4.38211411302107,0.483061276870817,0.636760426309078
"309",549.969477806255,3.94385117903457,1.5777147068432,0.775587772126712
"310",543.18495879623,4.31556454420398,0.503074847827398,0.417398820111373
"311",521.237268112379,3.79211936783339,1.65693416955513,0.541116639561933
"312",543.229338732216,4.00031286171444,1.22811757470732,0.567666516685365
"313",559.909340164066,4.29175377157847,0.695380097449538,0.615461339017336
"314",563.455574524666,3.9000768741419,0.934059367412519,0.303852611117978
"315",522.110056648543,4.0823850339671,0.715342411388743,0.541507621215926
"316",530.272455494853,3.63820074035738,1.7133770109745,0.600440997701793
"317",562.518426144003,4.44711633936971,0.755163680838605,0.608946275847096
"318",524.085342060775,4.19650408020306,0.824875631547286,0.914077818708631
"319",563.14105146523,4.1021806199069,1.45418252263059,0.484258866582235
"320",543.695069451433,4.3044562110312,0.730581598531451,0.906584418827555
"321",531.375376877696,4.07690421657978,0.78009156757234,0.806953877740925
"322",519.436639179134,3.81925336733457,0.960968876581162,0.713862237200485
"323",535.494429623716,4.00140272231794,1.27768091120531,0.773130476670763
"324",523.250196858153,3.77110710675619,0.964616722317142,0.674063311662157
"325",543.083234401779,3.48961324483202,2.36553115325829,0.512427757876889
"326",552.969380222791,4.3713158715063,0.430981328227046,0.609084985016217
"327",537.198990784417,3.79644820448451,1.27988417556629,0.66912155738742
"328",585.33154249884,4.42067923507932,0.608636903947635,0.486227302735252
"329",613.016451154426,4.6690350695192,0.645770352970098,0.251288174141297
"330",511.177849687979,3.54972330880277,1.67426928832573,0.927494561690599
"331",509.150505667847,4.86166813675579,-0.220176063103928,0.654627020070697
"332",530.113456036577,3.99398412736107,1.43267697060637,0.850159887038428
"333",561.320925628534,4.51072404641022,0.866174412952341,0.895289348400018
"334",540.901751615428,4.34849068792768,0.57043372882638,0.486957910225685
"335",565.424322042126,4.25583448644,1.15219865875127,0.543531834180452
"336",548.995358731588,4.83853595158941,0.0395840012819108,0.528923656241617
"337",553.594742515962,4.42990729630999,0.681156450608736,0.649539880760741
"338",545.938978920217,3.84846940273272,1.4654083186027,0.574151662083148
"339",543.211881889733,3.43881747623215,2.67043829201952,0.245903287461541
"340",558.256510883867,4.680638284478,0.411689583720594,0.570391802823758
"341",544.008378323017,4.33367315495916,0.433461848375401,0.368825347574885
"342",573.679472253607,4.76693019245744,0.275477473302437,0.447391947441669
"343",554.242939344776,4.16824230574851,1.29633649631785,0.675092457049637
"344",513.05321364284,3.34547782582657,1.99453172949276,0.753365236147104
"345",528.880643900625,3.78811936782654,1.15101136904445,0.54158148220599
"346",510.174969115177,3.71223285723081,1.65101848634657,0.507001020932468
"347",570.102525056647,4.82944732401164,0.263888419868584,0.513335550777107
"348",537.276595890725,4.91136773382942,-0.0152627604591946,0.602885299830071
"349",517.404592690552,3.87462436583949,1.07087466298902,0.914166339449417
"350",528.421849359603,3.93620027048404,1.15269657680403,0.32310823653541
"351",565.705361292419,4.17785181196705,1.19421538626608,0.580200829139422
"352",522.166386437119,3.54943958488342,2.13010355404921,0.562423763912722
"353",565.738759275336,4.16771151210088,1.16983161522533,0.403080550054368
"354",530.497881991939,4.25488272111909,0.751941896878613,0.969743586235718
"355",523.839190891644,4.17211460210639,0.540966762409843,0.554947657485998
"356",568.960191191849,4.20613027299039,1.15167962223523,0.294825521194263
"357",516.210805048351,3.42884614576638,1.70030613517238,0.638063170613665
"358",568.040020515215,4.41665406119709,1.05534086444458,0.841587802141998
"359",537.094817071435,4.06266271691055,0.900080093135037,0.868291642147344
"360",551.996403910222,4.20236474533742,1.09033435996714,0.80001215114136
"361",543.070123305786,4.37026244012806,0.902339308113686,0.901843305717413
"362",525.095594954863,3.70067654779,1.88357440570707,0.411593894050538
"363",536.751189639407,3.75477564244607,2.33258433565185,0.51449921262657
"364",516.807168583082,4.0369404608589,1.09660362466425,1.39744993502136
"365",537.688308714215,3.97821402260155,1.53502818120944,0.667984079142576
"366",545.670202977035,3.76431841577826,1.5911965183694,0.36770854919216
"367",542.777176794693,3.91804043363465,2.11852743666437,0.914908873958974
"368",542.389638334624,5.90913892551864,-0.613918313423101,0.132101076227585
"369",547.238792704136,3.79117279907943,2.09310921845486,0.434744001583206
"370",561.001030411084,4.39734550056653,0.59988195560128,0.447186671092814
"371",556.702459185858,4.08357101772159,1.25845760070587,0.267844451779896
"372",575.952572740009,4.77067255905121,0.381277825316446,0.870202301213392
"373",536.543692090846,4.1287745385048,1.54669049217149,0.589487987087171
"374",555.756915005258,3.85571529089766,1.28972256635244,0.356547306877589
"375",543.773460578996,4.67112058283182,0.268622185798802,0.710819880029109
"376",527.141675580251,4.19878320332564,0.721575544090218,1.00947448025779
"377",553.593352508538,4.28605690886392,0.9153188023726,0.229779770578749
"378",543.066068590178,4.2567726047372,0.625194775458914,0.775913641814908
"379",556.976799606398,4.26727938063232,1.0740567007482,0.648197722831957
"380",544.808193599081,4.16725316812921,0.909971446489603,0.413024048366905
"381",545.01772653267,4.3800733279149,0.388433438554476,0.39188690703824
"382",557.428176274427,4.06648970537621,1.88732592846079,0.669386966400039
"383",564.554305926325,4.7476812904016,0.425257716253579,0.727085662428953
"384",544.929958940187,4.02782152147163,1.19416821700331,0.764204293285576
"385",510.539730398285,3.76085834475239,1.0590239786897,1.08716322311804
"386",544.104101213037,4.32771927725073,0.781541450629562,0.520280519555164
"387",544.090171050057,3.97150254638202,1.49272466479647,0.870883297943264
"388",540.024981984167,4.05799157748462,1.10857953468145,0.524400945781745
"389",535.026673767185,3.74085928777679,1.50501879462981,0.49772637140812
"390",573.920512011086,4.0558444427705,1.67173721016473,0.228380540113276
"391",527.444662212005,3.5957162599318,1.82644639866149,0.562069313795372
"392",553.200729639203,4.50689519990289,0.568579530536905,0.614001057578973
"393",503.227246790066,3.70390766367612,1.23618835009872,1.28093225687758
"394",543.72943749376,3.75464169850159,1.47769024946521,0.461210826456103
"395",536.549990085547,4.38697903672907,0.619258818319073,0.801178948956142
"396",568.298716928831,4.34087132545994,0.908431944973141,0.439326266881577
"397",568.108488413922,4.08856063695697,1.16954626458668,0.456989325384329
"398",558.197957282059,4.10906305875056,1.63686290765946,0.629659183111806
"399",557.395307298709,3.7625101570814,2.14417940469251,0.506381831290634
"400",551.770707751924,4.22179550408116,0.99143960773811,0.701987630870939
"401",526.621129590655,3.6438597880593,1.7301480468212,0.723853039298279
"402",556.971688919235,4.08177808701496,1.31370910699854,0.617255689710027
"403",545.67049303848,4.06922550584989,0.900096201141787,0.564022785259766
"404",585.474484685252,5.15457156272728,-0.0909715661727708,0.691382862312014
"405",593.660138306899,4.39218460579817,1.23317990149916,0.416624534287882
"406",558.879573977241,3.72601928709724,1.91095573012246,0.38228698610605
"407",532.301598928114,4.00724288484736,0.808152328374123,0.335347322759029
"408",574.135057337397,4.75815844268545,0.630220170614269,0.976198240541346
"409",549.935477865212,4.50266813927576,0.441078615535575,0.405446849449636
"410",560.611654584807,4.44010440538649,0.620312202359264,0.390095831439435
