"","u0","u1","s","xi0","xi1"
"25",602.973336420032,-138.911514406965,128.309203647351,1.44691938451625,-1.06039817021278
"26",613.235839250261,-127.711293902163,127.393498777654,0.17258294166008,1.48464255949188
"27",595.520647270391,-130.732518297441,106.962371395401,0.104178147847125,2.14649865561101
"28",616.779422075865,-166.035186698259,150.561378130964,1.44950539241248,-1.65787760330249
"29",743.186944951684,-164.459579108563,353.24573373949,1.98389027500726,-2.40522779798671
"30",638.396952051258,-186.783064648436,115.426960767699,0.81058782045122,-0.9242695611949
"31",624.701639199039,-193.860095111712,88.496991857342,-0.473138267706661,3.54988815746763
"32",621.15683503098,-135.36367116125,146.206911632024,0.653173362760427,1.344902139527
"33",651.70823186525,-133.212946850115,137.32498405841,0.284592788066928,0.0246597024375794
"34",564.618158338528,-73.6516195295314,90.5219737878488,0.326109847926728,0.478059451542565
"35",650.388501670862,-190.34566898793,105.026442920768,0.314774781033946,0.561513414553375
"36",622.370658307338,-117.209848347117,122.636225079454,0.138429109500048,0.743305586148027
"37",540.804791639864,27.7712771115672,112.623712775725,0.733184381412419,-0.633095486220103
"38",610.287591069743,-141.344025824496,173.274527341663,1.55781525905449,-1.67593149252664
"39",614.713201788954,-185.644313743486,77.00120680389,-0.0561876863118382,1.86200836609126
"40",573.033467436446,-88.9393465561534,101.747624692511,1.01428070781905,-0.23221314275125
"41",540.453322633297,47.0911079685731,159.087491594475,0.368045330910947,-0.0491496804000257
"42",634.347429389505,-181.59259759616,141.699897405919,1.39127269370632,-1.59498458521772
"43",547.674397781052,-15.6180145556057,194.559027734828,0.645733901992355,0.32474316147575
"44",543.676611864233,-17.2901039168498,91.9536638120521,1.44606247808878,-1.20731316035422
"45",585.063772263296,-131.092021591543,124.199205784288,0.175139667576634,2.73460628542914
"46",541.187654987899,-36.8063098786444,94.365598287855,0.926121349899747,-0.0703527403317393
"47",592.265902764741,-114.323119258756,119.403610333699,0.00887420737137481,1.29751147944017
"48",693.269277636224,-210.437970875667,171.986138792244,-0.262974199167222,2.16806025729755
"49",558.710245446431,-58.4992345234158,83.6553947489893,0.607726953789329,0.291793063597126
"50",705.329474843341,-206.199691826465,137.724380858521,0.118225583815728,0.6662914590936
"51",550.424294166503,44.0432083047525,162.056515459145,1.57588171005233,-2.00069579422894
"52",563.319841983002,-37.4026391426174,94.383429776114,0.747524145879285,-0.348420338791019
"53",596.329735853953,-68.2547645549449,121.153028560936,0.553844569472031,0.416108120329959
"54",650.042238612174,-84.2575264271948,196.655115699331,0.824329438969775,-0.139204848898496
"55",593.570556463145,-68.803838959465,143.216349018551,-0.139937398409824,0.68109950723964
"56",583.015123517034,-77.8731724578464,110.251605788442,0.35938861476315,0.394710678793311
"57",581.621710351617,-130.78158329247,90.0097934701602,-0.0489282855629684,2.08726120112313
"58",620.19209546271,-118.37180957142,107.396835304543,0.241934625592793,0.173949378415828
"59",669.284073298688,-184.47853949129,134.878739639857,0.111207368952859,1.00631543409419
"60",570.268280440634,-115.054833918798,121.234326437032,1.58062554024002,-2.03357165826655
"61",581.169888502455,-117.92383783469,90.3937290743307,0.862303882026764,0.291054411878656
"62",713.763978164,-230.116936860829,178.221769888786,-0.578044889533255,3.11818860052957
"63",589.977722775597,-83.7596203962153,122.732442735764,1.39073717107685,-1.78288016270931
"64",568.354014511126,-90.5519546398767,87.2832576410459,0.432307287175175,0.57052051438263
"65",569.152761326887,-64.9950668096455,112.581948307141,0.481261550468553,0.359316014463176
"66",609.767369332205,-163.301076711464,109.545969045401,1.15578004582333,-1.05774051500123
"67",507.1101820496,187.564406586039,155.565771192754,1.15859055165832,-1.30745439753836
"68",612.684915715882,-140.350894013374,131.047532484849,0.602372971056226,1.66443414671167
"69",530.706473053701,6.70021624388418,104.428990235426,1.69022465635827,-2.19441592307944
"70",649.178954840793,-175.443153211039,132.815678939735,-0.115740579509269,2.22360389641366
"71",605.007761669469,-127.994147017919,131.144748622622,0.650131778667204,1.28332294774331
"72",593.110541714333,-74.4699427438491,117.290049458684,0.690260249348332,-0.0433567896345856
"73",603.614438824796,-83.0510218916384,126.753269514632,0.386398871288745,0.561777096876917
"74",501.102616578832,96.755845296234,117.640326434571,2.05875146857787,-2.47264746980876
"75",534.625320958835,-25.0364073167136,93.0265344950133,0.972204528886725,-0.961426214483371
"76",594.776593182133,-75.674520863713,160.944102010947,1.51434019804128,-1.97594383334147
"77",595.498698143794,-156.510667210203,137.494980586291,1.06530193608394,-0.639454017228666
"78",622.685330274327,-131.581519454906,178.963075553377,0.981184267135504,1.26746867011956
"79",605.237076736058,-83.4912453076147,88.2755637825491,0.300643096640232,0.398032576190852
"80",650.331428325455,-231.562481462784,100.197696489434,0.313616368902254,0.636071122964086
"81",595.381544215756,-106.608115749825,152.906439298384,0.894992330986307,1.25119444673996
"82",544.208095776099,27.9506633881762,118.59222847227,1.65316008161928,-1.70868483508119
"83",551.482760532135,15.8418610794415,129.872903865317,1.60319008261094,-1.89735492799146
"84",552.251978708877,-34.3313649607872,88.0022957413253,1.05988387888829,-0.460663969062891
"85",592.624895061838,-51.8389340212143,122.28012200674,1.07807351202283,-0.696147722958841
"86",649.192175097798,-118.542519015578,150.316657881689,-0.106541816374567,1.27701919587912
"87",539.248558365067,85.9226044730138,163.827773977757,1.53704274039025,-1.22792002223055
"88",569.319995240269,-13.1962706615836,137.992543861363,1.54498725455333,-1.3082533449274
"89",498.303781438533,-1.99585479640809,68.904396071026,1.01504941513534,-0.659036192008491
"90",553.608006648743,53.684379846135,141.970578735689,1.2395191927556,-1.57530415465999
"91",595.943152090228,-86.3281146601333,108.773697652291,0.255147962466242,0.696466662025459
"92",638.796639134247,-146.289431057934,114.302527215276,0.0387254024252909,1.22631156987879
"93",566.043550665019,32.0332752326962,137.741666410352,0.899974278447015,-0.61244916793316
"94",632.914326728423,-144.874233685427,155.027388301123,-0.267889482837013,2.23885379567746
"95",575.143231864555,-100.453268924999,102.63934620757,0.282991754694601,1.04519157641307
"96",638.229268160624,-101.378513637529,181.839730222603,1.63688232826474,-2.26557860261594
"97",617.527139042615,-149.134961442043,113.068820206612,0.450368081458881,1.16024968515988
"98",631.169759347074,-137.03261418632,145.617101854049,0.887082518746076,-0.092877179014111
"99",626.583897074025,-148.415176232302,128.578991808833,-0.130724508703533,1.97839380520786
"100",589.201473971911,-111.316251683707,94.9837764681656,0.720710102838222,0.474510099413935
"101",612.10494642956,-124.632707117776,133.097608964913,1.17483101056759,-0.832479176170739
"102",612.526640894944,-143.785115941684,109.565093242256,0.647488548755391,0.475784300176338
"103",541.139199225486,36.3637284637282,108.310245981272,1.10370216183676,-1.03332378432002
"104",600.562562958148,-40.5342043425134,157.600150021193,0.573926751026941,0.367911067908792
"105",587.222598007888,-92.7085073997136,144.385181626486,0.937954222269283,0.634736879295002
"106",560.357055193659,-95.4083702289571,83.5909703165971,0.661505974348911,-0.0129959312229391
"107",655.108515193292,-90.9879260717786,163.569032051923,0.998268679207654,-1.04822827202162
"108",569.371865642501,-44.416743722036,152.061766018854,0.811646133172353,0.207282796943011
"109",556.930693465299,-95.2118572632896,75.4105057014675,0.641608335875784,-0.132547199633956
"110",587.985485991589,-59.3049026930751,194.368648978203,1.25849373249562,-0.00412979295352367
"111",567.917492051269,85.6437995380418,154.088146707488,1.38388518029363,-1.59036136842739
"112",577.065590018118,-98.3632203470938,91.1671599450821,0.459315737313641,0.747123447930095
"113",591.757118881592,-114.970167477463,121.274633042199,0.987878827578435,-0.666194440618799
"114",633.052080443618,-29.7407244788314,199.811599739947,1.1486152539022,-0.491015178329733
"115",517.022507764603,58.618737203538,95.9477687873746,1.49367284068732,-1.42564034851089
"116",575.492900059577,-115.141249281588,96.5583119435151,1.24980430296261,-0.668791432981808
"117",573.629283881303,-36.3065616901469,100.667197815144,0.820639999878557,-0.657164635173687
"118",546.200456455489,-34.266834319676,105.532575351721,0.185373894589479,0.740639139279857
"119",597.794884817275,-65.3257396383551,130.796557548802,0.765235156190502,0.331430596055916
"120",519.234714194761,100.98707605677,136.416507337444,1.36837678119829,-1.31097364245364
"121",607.130564738155,-18.5226611375538,207.429246899747,0.841710723901517,-0.343018396590225
"122",618.059086214035,-95.8115959045547,162.167494912056,1.21526626769575,-1.27914506310287
"123",524.495914879611,7.0318799028848,117.991369996058,1.200496267024,-0.986591540991371
"124",573.679935053569,-112.661598659381,136.747575962371,1.96102622142386,-0.762838503103603
"125",620.784421857426,-188.346222193855,126.836076579989,1.44831074237492,-1.41438397400518
"126",559.99002587883,71.5899780011179,148.207554833082,0.929149268073847,-1.02356516060098
"127",601.821105600195,-89.6544599713796,126.921441205693,0.337848113626117,0.395998623562656
"128",556.265549330472,-114.146054885419,63.3826270251695,-0.17110019366101,2.78165716792313
"129",539.644845266645,67.1582339167681,154.053834611372,1.75151955199558,-1.6754805286636
"130",508.305576667767,63.2640490128451,148.456327516624,3.42181940565571,-4.7257488572632
"131",617.650342676211,-137.936507160582,123.874500935432,0.854548624552735,-0.624328648499806
"132",562.065992402485,-30.0404537182983,101.502917370277,1.2334458541632,-1.00043064334652
"133",568.847707894499,-68.6217988104966,123.099504962761,1.04152277880776,-0.355797698990735
"134",605.871412234991,-152.854336877327,116.092986307239,0.865353446363743,0.514088573136392
"135",563.589447438985,-14.4339173196511,128.216014531395,1.21581183967972,-1.53418935420687
"136",610.201505324404,-108.235227069726,116.609673359137,0.425997370069856,0.182045915607419
"137",555.6690235228,-93.710425913877,79.9717962235346,0.688236551012916,0.820602904489643
"138",607.988413662633,-174.111252107136,90.1950857081908,0.390080798234112,0.963118331622594
"139",599.459477736715,-87.7669836683926,146.65677161657,1.1910088720618,-0.41201022347405
"140",604.227370916156,-156.545056694035,89.7077549062962,-0.183922739998581,3.1496252047252
"141",623.936965223854,-165.18434448622,142.736520617205,0.31519345384858,2.51409419609701
"142",538.560851852766,45.3278072960702,138.881059638946,2.04253942659699,-2.49668973469017
"143",596.471979995266,-118.837015341878,124.106041433979,0.173551530617334,0.989263282032793
"144",593.012359794677,-94.5803192891303,116.512979214982,0.75395548073852,-0.793203930303835
"145",625.029419942562,-174.580942025748,111.358970053397,0.122010114627355,2.30523049402505
"146",571.818257596048,8.26515357508126,190.890428241225,2.71723165759873,-3.57213179217855
"147",558.70516498507,-90.3560445489648,94.3852665620895,0.764163930504966,0.377991628183943
"148",594.785727919827,-152.277319827199,72.7785835980576,0.404837863784385,0.342506624702848
"149",593.084106895511,-60.226500306605,168.739694825288,1.79691486871809,-1.70445644432338
"150",640.051644830421,-167.962784259135,141.335931582994,-0.000921866867413468,2.44180739145188
"151",584.074069656067,-128.063220636147,112.442269175707,0.82501848612412,0.761232091994386
"152",528.730177398208,-7.13709924419316,84.4128230471023,0.955354218656349,-0.717164554879013
"153",554.974820290302,-18.4606700264961,128.924476205823,0.757387976918557,-0.808858024889198
"154",549.904150205651,-10.7046381859919,110.634877472478,0.36176492420609,-0.0984105651237659
"155",611.055873852022,-156.600477471625,126.60632653088,0.0478666873912207,0.708782241303224
"156",625.292616101515,-69.3880427253629,159.448740355829,1.02078170822491,-0.573580577756388
"157",652.261724161758,-170.65638174767,153.16178602618,0.69981064358665,-0.435216124370618
"158",555.558507712447,-61.8777586255009,107.180613252111,1.51812078333404,-1.78085751380969
"159",458.57950030831,100.872206988715,138.7113438328,0.813678032342695,-0.469527745655875
"160",546.034221693147,-50.2146456357381,98.3013147414301,0.953615902825458,-0.106945895106326
"161",601.699699544288,-156.327597116171,102.539496356808,0.58451497180268,-0.188406500211763
"162",554.073702432259,-65.7502779281306,76.5308340861688,0.343712018944605,0.457288186524734
"163",585.360426051786,-101.742128106393,93.8936624629814,0.712437130752831,-0.527702613351862
"164",628.560436727901,-210.852657080781,91.0734050496535,-0.203329721387515,2.02420376681555
"165",642.920122519211,-196.999679412308,110.292444875663,0.336667142090144,0.386084628762836
"166",522.436805551085,-66.3146501995841,62.717909079556,0.145346288460076,1.30887298080385
"167",586.378924457927,-72.2688905915924,106.070265131956,0.293207740300576,0.247418772863359
"168",571.753193049334,-40.837783546907,126.544405191315,0.711126432191852,-0.13703210490654
"169",567.142509234159,-68.9173647301965,101.549191577155,0.852569054914971,0.0256152773341685
"170",591.764664032579,-157.576171753468,101.249134106628,0.36610974622889,0.179091227939181
"171",602.314604910062,-126.250050989437,115.956335195733,0.177753892712887,1.0346404051722
"172",575.784465413042,-129.964803180754,99.846790656869,0.068879273678828,2.70560447593468
"173",602.44220605936,-95.1639296930205,110.262988007459,0.681035396683848,0.0283541533856085
"174",623.014407043593,-161.174605273109,106.606813002234,0.097622546533131,0.855870333928838
"175",657.243307004645,-158.410707464227,159.830048648072,0.620956844794753,-0.301505709792041
"176",621.623930833353,-171.373330574224,122.636102642098,0.0636946367400999,1.73449267039274
"177",715.506385410948,-206.808786106752,175.635436351182,0.220576783817756,1.08414269200501
"178",616.213501196898,-157.66459965346,131.61538118086,-0.253856223466876,2.2629428512431
"179",604.075297028991,-107.977279717582,103.433284683834,-0.13657028784365,1.33207920046573
"180",535.643684248133,-1.25946067991905,112.204252782286,1.28325830019903,-0.994225720859972
"181",589.816800662835,-105.33901524985,125.389346617505,-0.217754356036697,1.57956340835944
"182",595.931779062123,-135.696536477577,82.6086946970944,-0.012523360597844,1.59075497919671
"183",579.974755018099,-104.992542549739,82.2127981396981,0.343806812808872,0.453653408690416
"184",526.098005031116,72.7478088999399,136.285766069607,2.1892684879988,-2.36740460786763
"185",623.544999081504,-147.289293578307,106.457155770927,0.461314015052067,0.0541251823404778
"186",605.763303020169,-133.849859554493,80.9634534550859,0.155922175102311,0.809014115356963
"187",563.956161719241,-48.6116139979224,120.881781816882,0.909820544585371,0.0985545021073286
"188",545.940113541469,-34.750909304732,100.17585486843,1.17692276383144,-1.1631901707278
"189",580.642349415265,-76.8751433191255,98.1992999380628,0.546673733831317,-0.0571964656998154
"190",606.399251252033,-162.444722115061,91.1821845432296,0.436715071075109,0.529898588611155
"191",691.331152255086,-190.171073526151,177.6801846276,-0.199613767237614,1.83362532278351
"192",517.03534457683,86.0217603832005,132.775591877758,2.30467306237937,-2.79614199663604
"193",614.547599358948,-202.147401013004,110.760168950126,0.127023616035642,2.87656090215961
"194",607.922517401274,-228.431561883851,97.623141557332,0.79918191413923,0.479795751305134
"195",664.151999037208,-165.431039962218,195.04036294354,-0.0847912191607942,1.73826772331846
"196",604.796097656543,-124.317577557188,121.743047203514,0.285501869509045,1.64349135828691
"197",553.614978718627,-53.2297076863472,88.9452157466285,1.00205528756951,-0.651451619993052
"198",612.252909466122,-1.89222190629694,169.412508101062,1.17053212729756,-1.30987604452295
"199",587.073055929934,-91.7367596414742,103.791282950911,0.7185417260882,0.220674241636509
"200",614.886552500798,-155.024885817948,120.567342220278,-0.181675070297446,3.09058486547656
"201",623.930493352597,-195.458094632748,112.145943541666,0.337777772159358,1.29530432303444
"202",607.567431892649,-153.180531734839,140.682992908557,1.12038167794489,0.463362960291529
"203",654.174221415538,-189.528278412515,139.342992546796,0.595718837534415,-0.533333184625455
"204",669.724602706998,-161.7152353894,148.92372588,0.341410418422055,0.12465019504342
"205",612.521267208613,-126.408773341943,97.4061558648074,0.336287387796551,0.430945319817222
"206",704.145327364157,-201.353710628365,254.68228355465,1.35799116550904,-1.71245192826868
"207",601.393898492649,-56.0888878259384,134.198017697447,0.402491756673,0.522526666067179
"208",591.589834866027,-30.4896126672593,168.980515385134,1.00700221696107,-0.588705744709098
"209",589.351514302305,-120.110742449156,103.054585043466,-0.0164111642908333,1.17951433296281
"210",563.913088096954,-57.1244231757911,99.1157213320451,0.870470967960046,-0.513075501683589
"211",560.736169274355,-7.26715328283011,145.95494238362,1.64289119592962,-0.956478501188915
"212",531.380832444859,-13.0196877785764,124.115609267168,1.15278427871731,-0.912194048988857
"213",550.067494738709,-10.1713700865331,114.559846564613,1.21782434449073,-1.05990222213523
"214",606.1318960934,-101.792325736024,120.096061060785,0.237868791468186,0.65104058804214
"215",601.674256074664,-152.871800819012,122.995347959408,0.188748378292051,1.21195049391291
"216",559.04951358164,-84.7592736557418,91.0513311701828,0.321366319571691,1.03644052453492
"217",622.329767836203,-162.464121197396,101.732849088087,0.0987019934760185,1.65048527623787
"218",540.150385499416,-92.3550622452436,59.0848023629494,-0.0137596749185441,1.4126041792475
"219",570.769858180585,-36.6009125895031,157.422636132157,0.795890739328305,-0.466076637224221
"220",568.729475130109,-88.8719015207061,89.8948697173208,0.619607859016001,0.723335509247965
"221",614.69448334419,-158.317415658296,131.759688512307,1.20089450752725,-0.753747470829088
"222",582.570566392561,-80.2858022048221,106.839882754766,0.737634924053855,-0.259771631604249
"223",568.742467783531,-37.4819575245104,108.263459862651,0.654439066892252,-0.479343848519234
"224",614.66279316382,-163.20935425511,105.22480986699,0.0321487884492292,0.959546160797088
"225",588.373253744778,-100.419099279552,129.346064972085,1.21108973141011,-1.01749247124922
"226",622.455569531542,-69.5157670193347,161.413453779382,1.16468443369975,-0.67573903585328
"227",683.628564354997,-180.441585036509,183.157665741603,0.6839342205653,0.330365508737805
"228",667.17810418145,-185.471209015656,163.591555714503,-0.190816598057451,2.05294871154875
"229",605.602295328312,-103.133778804279,126.132060538318,-0.222101513592819,0.932516797290547
"230",617.131562859704,-139.63460755084,98.6365871777205,0.403106507802179,0.948545936875678
"231",648.637078031814,-187.025627021632,164.533527841742,0.122090879348503,3.08732291851573
"232",593.176251676941,-167.017909603252,88.6762880334128,0.474809282482271,1.31247485811885
"233",546.510007263518,21.0219056428507,130.900842733691,1.60247075598233,-1.31502628089455
"234",581.828281425019,-68.0729487090862,100.965272894973,0.943454923498532,-0.574497526733998
"235",629.119768462902,-151.037314587965,144.779116298899,-0.152982131251877,1.95359968719952
"236",503.612183809162,280.108663359211,200.405350077928,1.31853725234365,-2.07173330602651
"237",591.471871934087,-104.008490351464,126.639005090396,0.541862512635656,1.32352637648127
"238",560.896168439333,-80.2597753173688,72.4222694841132,0.548197806993989,0.28552209970083
"239",566.82865263668,-92.8081576486978,101.177867461151,1.07295971001241,-0.984188900767456
"240",591.878026393662,-137.740274573666,93.6929616670119,0.574611825368977,-0.0137516363405858
"241",581.224246841835,-120.206924604927,84.2603418120349,0.386415073556068,0.867407502589233
"242",615.589984296667,-156.832151732065,119.423998097034,0.0212418810254299,2.22628048653488
"243",688.07334708861,-255.571023329486,210.441657525735,1.63318578439644,-1.72064485647307
"244",688.286305777129,-287.681198143821,182.261970016861,1.23670593301425,-1.59024030882077
"245",608.160135647769,-64.5009964828906,239.0116236359,1.86431981924932,-0.642379214976308
"246",637.321948918403,-190.930481044072,138.254433299446,0.21982859890069,0.882218585095653
"247",610.659815625639,-133.568030092992,125.383214307511,1.30011543752567,-1.57948476880479
"248",543.703726360484,8.37932399510663,99.8315130042882,1.42617150180231,-1.43629460379001
"249",597.814468274493,-119.756675820068,119.553834137343,0.614704542148377,0.408094230078257
"250",562.37010846274,-21.9727319675156,137.357103987701,1.51007503577695,-1.33632922927495
"251",614.297274968718,-122.091083385057,113.648669453842,-0.134938574818436,1.49009310703522
"252",521.611986282454,6.40872898850103,108.390686670662,1.91515737793019,-1.94742240821439
"253",598.387597509347,-34.6177004003575,140.462340789204,-0.101128720333529,0.587399800093333
"254",619.094490257564,-138.460207476502,115.234204193441,0.26441134351464,1.51806298348692
"255",581.357689403358,-106.660231066458,91.5342243490449,0.0736941144988779,0.572953010019043
"256",603.944012974444,-127.850737337723,89.0249063632999,0.16929514757138,1.00931459618199
"257",558.370878504559,-69.2922837154642,83.1785708628867,0.715708831584404,-0.114666712683201
"258",611.014747508976,-86.6663685772475,152.39969153923,0.743628569209348,-0.212766944560248
"259",572.853605084845,-57.0273833782986,125.787945149933,1.04000800352589,-0.175592912510711
"260",592.846253625581,-79.6032116509638,145.380208268656,0.856647183245274,-0.361145450030507
"261",591.212171166845,-107.529509055957,103.239528900493,0.703245489732206,0.0171069605597401
"262",575.750177176236,-50.5928934299813,124.303344052398,1.20557478279025,-1.18067642576331
"263",589.21642005229,-21.0494082351584,140.8996246681,0.660837266413403,-0.49603349683792
"264",622.699923289206,-60.3237901343082,130.900523022061,0.233125189360927,0.119124364999267
"265",658.119748577327,-150.84116173988,128.019905592671,0.0275813279067493,0.943556387609852
"266",639.116893396974,-194.749510447358,127.384326632567,0.173348527036739,1.6760311335163
"267",549.306834022358,-49.7794226385281,102.571180421003,1.54816532221468,-0.917531409235268
"268",589.134838139689,-87.4075314807869,110.030665922267,0.216920799639483,0.820777370266542
"269",570.06109198601,-64.056001292905,85.8686433945075,0.668712184964756,0.0490914127439588
"270",580.248553511044,-47.1678602965267,122.821229350829,1.04350035569053,-0.632037061458502
"271",634.46940740014,-103.871092322374,148.877869205601,0.662189801722356,0.00459308035271269
"272",538.845582868092,131.914900922881,155.76135460401,1.76996277242926,-2.02540770048803
"273",598.411917366919,-75.9178867351016,113.220754010209,0.682054401457331,-0.503603557622836
"274",562.459675351641,-53.9326806463172,103.673957370325,1.39296217847077,-1.32133080176918
"275",639.501664480655,-160.787783424275,141.874566466542,0.773723307452215,0.113536330518528
"276",576.612181324067,12.567784987026,138.437726061997,1.24057346719969,-1.35255521152015
"277",588.777542047617,90.592523101032,178.294872726158,0.550400334378288,-0.667766125205155
"278",585.9716298861,-80.3994471153669,142.020858888235,1.16460262076185,-1.61195655506916
"279",568.944144875807,-79.1499753080605,81.0069187798783,0.944392370504311,-0.566994352420275
"280",588.207677650189,-99.4416281334363,115.381383782067,0.270396083011833,1.00799857741232
"281",549.0315963458,-7.34115995172868,127.254345250377,0.409981457266491,-0.216747789881708
"282",584.47092217135,-124.131193562152,100.206853704294,0.795380744342246,-0.0646020026939189
"283",609.680875123554,-125.776031811058,109.375827644598,0.312761042810927,1.03121527476738
"284",596.596539578811,-69.6617055631154,125.823359370139,0.461006955553739,-0.0760111676906066
"285",578.610654512817,-96.7862218211322,99.9905005069827,0.932208702306858,-0.772868079346411
"286",585.951341046582,-94.5579412272518,124.018012209762,0.79756623610282,0.31542875424201
"287",611.164296285629,-126.764825050623,91.4662726261591,0.597238461306244,-0.248749238525258
"288",589.702354181433,-117.641782790579,100.282814864958,0.739511500887515,0.130265999745342
"289",664.717794816297,-203.567095192057,178.140153075647,0.933424453821252,0.330370236557013
"290",569.652707404765,-7.41817677619256,125.440246746554,1.06614639641452,-0.859487307867953
"291",578.471244701338,-118.400477068543,98.191111952316,0.577397240176432,0.831193725673285
"292",629.701375367397,-178.330618997383,110.30743278309,0.0679445549572588,1.324458621183
"293",562.133472220958,-69.1252339786243,122.626355959972,0.803002506814983,0.186931172166131
"294",590.623677470889,-120.201952072531,92.1863618307986,0.194243318658006,0.620509286879185
"295",512.834444676305,-47.3301577815315,82.8471054962039,0.530978468845054,0.0236166130079124
"296",579.939707638077,-96.731551927007,90.6444013325237,0.584084424754622,-0.156454100580558
"297",587.08636995357,-136.182280186179,74.4690522271771,-0.352467774627265,2.37787769345493
"298",592.682713006868,-105.350121667052,82.8764351023933,0.165899402860135,0.957908877446245
"299",588.193995872823,-121.634570582803,84.9656716112504,0.776627995759265,0.0554270454850132
"300",599.765152064387,-150.525856784546,127.108485250739,0.00139424201712779,1.16999244165833
"301",607.593751895563,-2.19184153755707,162.281664055795,0.973833043477429,-0.779197230646004
"302",620.821633163002,-105.446626423379,172.756296717097,0.809756794289286,0.00311596640068479
"303",590.040011005824,-75.7357228433956,127.731627547593,0.32615961424244,0.701294072356079
"304",577.206030243057,-62.6580593365522,139.98575192266,0.647097317114959,0.588295350076465
"305",531.730903106471,-23.4094577774839,103.439377218316,0.408209672453729,-0.349110720137501
"306",610.577135867306,-59.2952743695445,162.189158311204,1.17304509686701,-1.25538703703841
"307",586.716951714357,-149.63394157409,82.8175460932136,1.09143339798574,-0.557795427003086
"308",608.743613439107,-83.9873474282968,140.693613042335,1.07054278757169,-1.33118369758959
"309",558.676966415244,-98.143137233176,95.925962804831,1.39749260619212,-1.00399220226738
"310",579.473418456634,-39.3699763623644,118.681303494073,0.964132038518634,-0.723105622776186
"311",557.989700998202,-72.0106902836947,80.8877350544768,0.180518205368338,0.762784719415751
"312",585.243728185423,-146.152617602324,89.3722315635459,-0.0163244944309485,2.75485976217807
"313",603.46239086272,1.36579372411419,163.014656086694,1.04501176115204,-0.940292126860249
"314",600.257516435248,-66.2923907816564,145.182163263111,0.219465000559978,0.933000022131166
"315",549.830780926171,-55.1097540406991,97.0668882589531,0.488021895291157,0.4463101861795
"316",580.596145206669,-67.4271644062297,145.588284339022,1.72503841617177,-1.41254101831443
"317",553.665912862145,-98.3464457631394,66.4369230529973,0.521132499103756,0.349217943106727
"318",574.702110707698,-85.8247610488657,145.190756212711,0.511309280723398,1.34102613950168
"319",618.362563038657,-171.625997902066,88.863337745508,0.220042625352635,0.866744668554962
"320",595.102329058019,-49.3441382089216,122.295805203642,0.536127736478398,-0.00143231008099554
"321",581.852262896886,-100.427632779898,97.5289781859223,0.336394986588665,0.709598148849929
"322",579.310460866386,-61.3576443002865,130.937467475783,1.57158077219798,-1.20339539059214
"323",573.996967076806,32.3674468360332,174.029264509058,1.39889895322273,-1.81776262928441
"324",580.365118972588,-66.8660318740695,138.893014741924,1.64149517848951,-1.46361809466506
"325",580.627057266822,-96.88234128144,97.3808616188742,0.622311852361143,-0.0758411988100474
"326",574.13441012911,-77.4244249692601,103.36576408593,0.961026254185754,-0.0659162076490764
"327",620.641342289403,-132.041248629236,137.244329103039,0.118855782137881,0.893297006180727
"328",629.277288656476,-145.141646973191,134.89621516684,0.687478856125986,0.520752918999374
"329",610.807525220809,-105.055127075225,98.0340624466742,0.277280696187814,0.716847361707694
"330",605.787582088787,-140.28250796257,100.656217389685,0.0380885629629875,2.03250570482436
